ID do Ponto;ID do Merchant;Merchant Category Code (MCC);NUIB do Merchant;Tipo de POS;Código do Distrito;Latitude;Longitude;Estado do POS;Data de última actualização do Estado
BCO03POS0000139;BCO03MER0000139;5812;90020852051;02;0206;-24.2108;37.1265;01;15-10-2025
BCO03POS0000140;BCO03MER0000140;5812;58772750398;01;1001;-24.6201;38.8583;01;23-12-2025
BCO03POS0000141;BCO03MER0000141;5541;78338676695;01;0311;-17.2819;36.5069;01;31-05-2025
BCO03POS0000142;BCO03MER0000142;5912;65765578988;01;0803;-25.4502;36.8243;01;14-05-2025
BCO03POS0000143;BCO03MER0000143;4111;08810618808;01;0707;-22.9888;34.3823;01;06-02-2025
BCO03POS0000144;BCO03MER0000144;5732;11322811156;01;0704;-23.6152;32.3763;02;10-01-2025
BCO03POS0000145;BCO03MER0000145;4111;89209805262;01;0313;-12.8072;38.7751;01;03-04-2025
BCO03POS0000146;BCO03MER0000146;5912;51126440782;01;0908;-20.5819;35.6801;03;12-08-2025
BCO03POS0000147;BCO03MER0000147;5912;52153069648;01;1005;-13.8668;32.3458;01;24-01-2025
BCO03POS0000148;BCO03MER0000148;9399;82257718178;02;0901;-21.6486;31.0900;01;12-04-2025
BCO03POS0000149;BCO03MER0000149;5411;19871167563;01;0706;-24.0323;39.0480;01;03-04-2025
BCO03POS0000150;BCO03MER0000150;5411;42677268191;01;0308;-17.5826;36.9849;01;25-05-2025
BCO03POS0000151;BCO03MER0000151;5411;82833946531;02;1004;-21.8442;38.1520;01;25-03-2025
BCO03POS0000152;BCO03MER0000152;5812;04830474192;01;0109;-22.7202;35.9473;01;21-01-2025
BCO03POS0000153;BCO03MER0000153;4111;33670396494;01;0102;-21.5182;34.2488;01;26-08-2025
BCO03POS0000154;BCO03MER0000154;5812;27126099266;01;0315;-11.1500;39.1088;01;18-11-2025
BCO03POS0000155;BCO03MER0000155;5541;33069301587;01;0515;-18.6996;32.7948;01;11-01-2025
BCO03POS0000156;BCO03MER0000156;5541;58111099691;01;0314;-25.8526;34.5504;01;22-03-2025
BCO03POS0000157;BCO03MER0000157;4111;03983607770;01;1003;-25.7369;32.1392;01;05-08-2025
BCO03POS0000158;BCO03MER0000158;5541;14806498994;01;0914;-22.9433;35.4415;01;13-07-2025
BCO03POS0000159;BCO03MER0000159;9399;11068167049;01;0404;-21.8873;31.6185;01;05-01-2025
BCO03POS0000160;BCO03MER0000160;4814;27088159205;01;0115;-11.7302;32.4039;01;05-06-2025
BCO03POS0000161;BCO03MER0000161;4111;98951930286;01;1008;-12.5901;31.9959;01;29-06-2025
BCO03POS0000162;BCO03MER0000162;5812;89612909920;01;0710;-24.3834;36.0372;01;05-04-2025
BCO03POS0000163;BCO03MER0000163;5411;67827829014;01;0709;-23.3641;35.9039;01;25-04-2025
BCO03POS0000164;BCO03MER0000164;5411;06207154220;01;0804;-14.9607;33.7355;01;19-01-2025
BCO03POS0000165;BCO03MER0000165;9399;66961174944;01;0703;-16.1970;32.0204;01;22-05-2025
BCO03POS0000166;BCO03MER0000166;5691;98807143033;01;0610;-18.7235;34.1625;01;12-12-2025
BCO03POS0000167;BCO03MER0000167;5912;87439180551;01;0102;-15.5654;36.6143;01;13-01-2025
BCO03POS0000168;BCO03MER0000168;5411;83728656418;01;1005;-21.4610;33.8242;01;25-09-2025
BCO03POS0000169;BCO03MER0000169;5411;94142095415;01;1003;-16.4912;33.9970;01;17-01-2025
BCO03POS0000170;BCO03MER0000170;5912;72020305660;01;0607;-23.3724;39.4936;01;16-06-2025
BCO03POS0000171;BCO03MER0000171;5411;75426280976;01;0202;-18.7591;36.0258;01;04-05-2025
BCO03POS0000172;BCO03MER0000172;9399;76815747107;02;0116;-15.1498;37.2700;01;12-09-2025
BCO03POS0000173;BCO03MER0000173;5812;00335103189;01;0813;-11.1893;39.7421;01;21-04-2025
BCO03POS0000174;BCO03MER0000174;4111;89574766851;01;0213;-25.7910;38.1340;01;01-06-2025
BCO03POS0000175;BCO03MER0000175;5812;28871803977;01;1007;-16.4605;39.3545;01;28-02-2025
BCO03POS0000176;BCO03MER0000176;4814;76653499327;01;0309;-19.2138;34.7730;01;03-11-2025
BCO03POS0000177;BCO03MER0000177;5541;37343193447;01;0403;-21.0757;30.6963;01;14-03-2025
BCO03POS0000178;BCO03MER0000178;4111;69774618101;01;0414;-21.3547;37.4215;02;14-05-2025
BCO03POS0000179;BCO03MER0000179;4111;31079569841;02;0204;-10.5268;38.2534;01;10-06-2025
BCO03POS0000180;BCO03MER0000180;4814;25162637646;01;0704;-22.1814;33.0461;01;05-05-2025
BCO03POS0000181;BCO03MER0000181;4814;29997485408;01;0205;-10.4155;31.0877;01;12-11-2025
BCO03POS0000182;BCO03MER0000182;5912;65184266700;01;0709;-12.2220;37.4112;01;26-11-2025
BCO03POS0000183;BCO03MER0000183;5411;55667703771;01;0712;-18.3303;39.0644;01;22-07-2025
BCO03POS0000184;BCO03MER0000184;5411;91902744826;01;0705;-19.0240;34.7963;01;21-07-2025
BCO03POS0000185;BCO03MER0000185;5812;12882052897;01;0403;-17.6220;32.6995;01;26-11-2025
BCO03POS0000186;BCO03MER0000186;5812;55444872751;01;1002;-16.7496;34.3636;01;01-12-2025
BCO03POS0000187;BCO03MER0000187;4111;20045120017;01;0902;-19.7219;32.6281;01;06-08-2025
BCO03POS0000188;BCO03MER0000188;5992;80631375554;01;0606;-17.6254;34.8708;01;22-05-2025
BCO03POS0000189;BCO03MER0000189;5411;83808426626;01;0318;-24.3130;34.7017;01;03-06-2025
BCO03POS0000190;BCO03MER0000190;4814;02447169691;01;0902;-22.6523;35.2889;01;29-06-2025
BCO03POS0000191;BCO03MER0000191;9399;73313638482;02;0207;-14.6617;35.0600;01;19-01-2025
BCO03POS0000192;BCO03MER0000192;5411;91513338469;01;0713;-23.8869;31.2311;01;21-08-2025
BCO03POS0000193;BCO03MER0000193;4814;26764849491;01;0408;-21.3460;35.9813;01;11-04-2025
BCO03POS0000194;BCO03MER0000194;5732;33473423071;01;1001;-13.4043;37.8085;01;07-07-2025
BCO03POS0000195;BCO03MER0000195;5992;12255267741;01;1003;-11.4753;37.1056;02;07-06-2025
BCO03POS0000196;BCO03MER0000196;5812;28871803977;01;1007;-15.4427;31.2972;01;29-03-2025
BCO03POS0000197;BCO03MER0000197;5812;84610822171;01;0405;-13.1681;37.3132;01;29-07-2025
BCO03POS0000198;BCO03MER0000198;5812;28519156618;01;0705;-19.9158;39.7585;02;09-01-2025
BCO03POS0000199;BCO03MER0000199;5411;82311139270;01;0903;-13.5504;39.0727;01;13-03-2025
BCO03POS0000200;BCO03MER0000200;5691;43534088338;01;0206;-24.5877;35.2611;01;06-02-2025
BCO03POS0000201;BCO03MER0000201;4814;84230608042;01;1004;-22.6685;32.1282;01;13-09-2025
BCO03POS0000202;BCO03MER0000202;5732;96704253070;01;0203;-24.6400;32.4348;01;22-11-2025
BCO03POS0000203;BCO03MER0000203;5691;24076737894;02;0308;-14.2523;39.5016;01;08-04-2025
BCO03POS0000204;BCO03MER0000204;5411;19439600351;01;0707;-16.5440;31.6213;01;16-12-2025
BCO03POS0000205;BCO03MER0000205;7011;09373120201;01;0907;-24.1778;38.4173;01;13-11-2025
BCO03POS0000206;BCO03MER0000206;4111;76253979176;01;0316;-11.3502;30.0699;01;16-02-2025
BCO03POS0000207;BCO03MER0000207;5411;55528845049;01;0314;-13.1527;38.9861;01;06-02-2025
BCO03POS0000208;BCO03MER0000208;5541;96488246390;01;0914;-21.2129;30.3874;01;27-12-2025
BCO03POS0000209;BCO03MER0000209;4111;48298628813;01;0410;-11.1729;32.1292;01;16-07-2025
BCO03POS0000210;BCO03MER0000210;5411;37457757133;01;0311;-25.3512;37.3482;03;11-04-2025
BCO03POS0000211;BCO03MER0000211;5732;21480755658;01;0709;-16.1053;38.4594;01;02-01-2025
BCO03POS0000212;BCO03MER0000212;4814;29997485408;01;0205;-19.7105;36.5188;01;10-07-2025
BCO03POS0000213;BCO03MER0000213;4111;24756892102;02;0901;-10.9154;33.6509;01;25-07-2025
BCO03POS0000214;BCO03MER0000214;5541;26956863832;01;0913;-23.4205;36.8062;01;01-04-2025
BCO03POS0000215;BCO03MER0000215;5541;08163266218;01;1001;-14.3892;31.9694;01;13-03-2025
BCO03POS0000216;BCO03MER0000216;7011;01358070277;01;0603;-12.0114;34.2283;01;06-02-2025
BCO03POS0000217;BCO03MER0000217;5992;90433811699;02;0414;-12.9149;37.8381;01;29-09-2025
BCO03POS0000218;BCO03MER0000218;5411;04351894971;01;0909;-16.7515;37.0669;01;11-04-2025
BCO03POS0000219;BCO03MER0000219;5812;91632981649;01;0701;-16.3951;37.0075;01;14-12-2025
BCO03POS0000220;BCO03MER0000220;5541;45223360260;01;0206;-13.3608;31.9945;01;03-10-2025
BCO03POS0000221;BCO03MER0000221;5411;54711495472;02;0711;-11.6563;30.9004;01;21-11-2025
BCO03POS0000222;BCO03MER0000222;5732;11444568214;01;0709;-16.7190;32.0543;01;01-09-2025
BCO03POS0000223;BCO03MER0000223;4111;33379700419;01;0306;-15.9604;36.3000;01;14-05-2025
BCO03POS0000224;BCO03MER0000224;5992;22831823889;01;0409;-16.3857;37.7731;02;01-10-2025
BCO03POS0000225;BCO03MER0000225;5411;58285806822;01;0302;-22.7941;37.8327;01;19-07-2025
BCO03POS0000226;BCO03MER0000226;5411;75631557099;01;0315;-18.1877;34.5793;01;26-07-2025
BCO03POS0000227;BCO03MER0000227;5812;45886047330;01;1001;-12.7468;36.5210;01;24-11-2025
BCO03POS0000228;BCO03MER0000228;5992;35782065330;01;0211;-12.4594;32.7721;03;13-06-2025
BCO03POS0000229;BCO03MER0000229;5812;10657268437;01;1001;-23.0991;37.1775;01;28-08-2025
BCO03POS0000230;BCO03MER0000230;4111;88782641169;01;0401;-15.2175;35.0886;03;03-03-2025
BCO03POS0000231;BCO03MER0000231;4111;80351238394;01;0706;-21.0013;38.8878;01;28-07-2025
BCO03POS0000232;BCO03MER0000232;4111;98807143033;01;0610;-19.3528;38.3629;01;17-01-2025
BCO03POS0000233;BCO03MER0000233;5812;67295655405;01;0203;-10.2501;36.4302;01;16-02-2025
BCO03POS0000234;BCO03MER0000234;5812;80351238394;01;0706;-19.3040;37.0633;01;21-04-2025
BCO03POS0000235;BCO03MER0000235;5992;78549100718;01;0709;-18.1470;36.2826;01;05-06-2025
BCO03POS0000236;BCO03MER0000236;5411;79516214032;01;0321;-19.7276;38.4031;01;08-03-2025
BCO03POS0000237;BCO03MER0000237;4814;52839313462;01;0606;-16.8542;32.5814;02;03-07-2025
BCO03POS0000238;BCO03MER0000238;5812;92384128969;01;1001;-18.6794;37.9788;01;19-01-2025
BCO03POS0000239;BCO03MER0000239;7011;49183074530;01;1002;-21.9300;31.8964;01;15-06-2025
BCO03POS0000240;BCO03MER0000240;5691;82979722339;01;0812;-11.0427;31.2727;03;02-02-2025
BCO03POS0000241;BCO03MER0000241;5912;51190658171;01;0703;-24.7662;38.3419;01;13-05-2025
BCO03POS0000242;BCO03MER0000242;9399;31252879810;01;0708;-10.4852;39.0999;01;26-02-2025
BCO03POS0000243;BCO03MER0000243;4111;32994523323;01;0705;-17.4358;36.7084;01;11-09-2025
BCO03POS0000244;BCO03MER0000244;4111;94814948860;01;0206;-12.5058;32.9071;01;10-07-2025
BCO03POS0000245;BCO03MER0000245;5411;69951757589;01;0302;-15.7069;30.7170;01;20-03-2025
BCO03POS0000246;BCO03MER0000246;5732;37457757133;01;0311;-22.8746;36.4158;01;22-02-2025
BCO03POS0000247;BCO03MER0000247;4814;25734987054;02;0205;-15.7541;37.4534;01;09-08-2025
BCO03POS0000248;BCO03MER0000248;4814;29733252122;01;0107;-10.4440;32.6672;01;16-10-2025
BCO03POS0000249;BCO03MER0000249;5732;14909452987;01;0414;-13.8657;34.8935;01;07-04-2025
BCO03POS0000250;BCO03MER0000250;5411;49747857068;01;0713;-24.3046;31.3991;01;05-04-2025
BCO03POS0000251;BCO03MER0000251;5812;12364890320;01;0701;-23.4582;33.8312;01;26-06-2025
BCO03POS0000252;BCO03MER0000252;5411;20691776305;02;0309;-11.1472;39.7958;01;26-04-2025
BCO03POS0000253;BCO03MER0000253;5541;58264184570;01;0811;-11.4737;36.8434;01;17-06-2025
BCO03POS0000254;BCO03MER0000254;4111;51126440782;01;0908;-24.3157;37.3204;01;14-10-2025
BCO03POS0000255;BCO03MER0000255;5691;35897818828;02;0211;-10.1651;34.0717;01;21-09-2025
BCO03POS0000256;BCO03MER0000256;7011;70619508939;01;0107;-16.2126;38.9685;01;13-02-2025
BCO03POS0000257;BCO03MER0000257;5541;97784213303;01;0322;-19.1816;34.8587;01;07-01-2025
BCO03POS0000258;BCO03MER0000258;5411;38753494570;01;0318;-25.6124;35.3032;01;09-02-2025
BCO03POS0000259;BCO03MER0000259;5812;42734264810;01;0910;-23.2985;34.0913;01;30-10-2025
BCO03POS0000260;BCO03MER0000260;5812;77027302693;01;1004;-14.6068;38.1795;01;20-12-2025
