ID do Ponto;ID do Merchant;Merchant Category Code (MCC);NUIB do Merchant;Tipo de POS;Código do Distrito;Latitude;Longitude;Estado do POS;Data de última actualização do Estado
BCO07POS0000051;BCO07MER0000051;5732;14771617600;02;1006;-14.6333;33.5448;01;22-10-2025
BCO07POS0000052;BCO07MER0000052;4111;24779040217;02;0308;-12.4569;35.0587;01;08-03-2025
BCO07POS0000053;BCO07MER0000053;9399;65986278991;01;0902;-20.8694;39.3992;01;13-12-2025
BCO07POS0000054;BCO07MER0000054;5912;64059204875;02;0610;-18.9458;31.5862;01;03-02-2025
BCO07POS0000055;BCO07MER0000055;4111;74875601379;01;0908;-11.1000;39.4971;01;16-12-2025
BCO07POS0000056;BCO07MER0000056;5912;19724441040;01;0401;-12.1746;36.5706;01;01-04-2025
BCO07POS0000057;BCO07MER0000057;4111;09289112316;01;0902;-12.3952;32.0373;01;12-06-2025
BCO07POS0000058;BCO07MER0000058;4111;07863070887;01;0709;-15.5626;39.7388;01;04-10-2025
BCO07POS0000059;BCO07MER0000059;5912;44424728989;01;0808;-10.4611;38.6144;03;22-08-2025
BCO07POS0000060;BCO07MER0000060;5732;65386470572;02;0106;-23.1465;34.3426;01;21-05-2025
BCO07POS0000061;BCO07MER0000061;7011;39656941241;02;0305;-10.1672;39.4825;01;29-06-2025
BCO07POS0000062;BCO07MER0000062;4111;05599652662;01;0401;-10.6056;34.0293;01;15-01-2025
BCO07POS0000063;BCO07MER0000063;7011;54118819002;01;0608;-10.5358;32.2166;01;04-03-2025
BCO07POS0000064;BCO07MER0000064;4814;56363661759;01;0706;-15.9391;34.7687;01;21-03-2025
BCO07POS0000065;BCO07MER0000065;5812;85665509664;02;0421;-11.3749;32.1991;03;10-06-2025
BCO07POS0000066;BCO07MER0000066;4111;53924364228;01;0311;-15.9015;33.7944;01;13-03-2025
BCO07POS0000067;BCO07MER0000067;5912;32316660239;01;1006;-14.2331;38.5751;01;12-09-2025
BCO07POS0000068;BCO07MER0000068;9399;86181835119;01;0607;-16.7743;33.0866;01;10-03-2025
BCO07POS0000069;BCO07MER0000069;4111;30688837079;01;0211;-11.6486;31.5715;01;12-02-2025
BCO07POS0000070;BCO07MER0000070;7011;75244294431;01;0908;-24.0649;31.5931;01;27-07-2025
BCO07POS0000071;BCO07MER0000071;5812;38820351666;01;0504;-21.6841;32.3955;01;27-07-2025
BCO07POS0000072;BCO07MER0000072;5912;73479852749;01;0901;-15.3001;32.4584;01;25-02-2025
BCO07POS0000073;BCO07MER0000073;5812;84870160346;02;0909;-16.4374;33.6908;01;06-03-2025
BCO07POS0000074;BCO07MER0000074;5812;77722942227;02;1007;-11.2798;33.9371;04;22-06-2025
BCO07POS0000075;BCO07MER0000075;5812;36772077035;01;0303;-12.1277;34.6029;01;13-09-2025
BCO07POS0000076;BCO07MER0000076;4814;37059713535;01;0202;-19.8976;35.3850;01;17-06-2025
BCO07POS0000077;BCO07MER0000077;4814;14324091543;01;0213;-19.9689;35.0533;01;09-10-2025
BCO07POS0000078;BCO07MER0000078;5912;54163555895;01;0607;-14.9064;37.2383;01;24-07-2025
BCO07POS0000079;BCO07MER0000079;5812;86158323569;01;0806;-11.3881;32.5944;01;13-07-2025
BCO07POS0000080;BCO07MER0000080;5691;95624223121;01;0706;-23.7462;33.3835;01;01-11-2025
BCO07POS0000081;BCO07MER0000081;5541;68796102532;01;0307;-22.4965;33.6164;01;16-03-2025
BCO07POS0000082;BCO07MER0000082;5912;45098020067;01;0309;-10.1733;35.4528;01;24-09-2025
BCO07POS0000083;BCO07MER0000083;5541;24855784281;02;1006;-24.8884;38.0179;01;23-03-2025
BCO07POS0000084;BCO07MER0000084;5411;99363400085;01;0309;-20.7631;34.5541;01;02-06-2025
BCO07POS0000085;BCO07MER0000085;5812;27834990435;01;0116;-21.5032;36.9719;01;28-09-2025
BCO07POS0000086;BCO07MER0000086;5411;99917526598;01;0101;-14.0199;32.4056;01;13-10-2025
BCO07POS0000087;BCO07MER0000087;5691;97363569576;01;0308;-12.1004;34.8974;01;17-05-2025
BCO07POS0000088;BCO07MER0000088;5411;77779838255;01;0906;-14.9882;37.2996;01;30-07-2025
BCO07POS0000089;BCO07MER0000089;5411;74059550986;01;0712;-14.8031;34.4575;01;24-01-2025
BCO07POS0000090;BCO07MER0000090;5912;02193511839;01;0812;-14.7163;30.7160;01;21-10-2025
BCO07POS0000091;BCO07MER0000091;5411;12014845281;01;0305;-14.7518;35.0427;01;20-12-2025
BCO07POS0000092;BCO07MER0000092;5812;94448113128;02;0101;-10.3956;39.2673;01;28-09-2025
BCO07POS0000093;BCO07MER0000093;5812;45398610503;01;0603;-20.1091;31.0110;01;07-02-2025
BCO07POS0000094;BCO07MER0000094;5541;89454785104;01;0711;-20.7018;37.5699;01;07-12-2025
BCO07POS0000095;BCO07MER0000095;5812;02829679557;01;0709;-18.6653;37.1698;01;09-12-2025
BCO07POS0000096;BCO07MER0000096;5411;11770028032;01;0713;-16.0707;32.0970;02;11-12-2025
BCO07POS0000097;BCO07MER0000097;5912;99917526598;01;0101;-22.0892;30.0694;01;17-07-2025
BCO07POS0000098;BCO07MER0000098;4111;88419460243;01;0802;-18.2886;35.8745;01;01-10-2025
BCO07POS0000099;BCO07MER0000099;4111;90287684961;01;0807;-14.0771;33.2638;01;31-08-2025
BCO07POS0000100;BCO07MER0000100;5812;32639511448;01;0802;-17.4109;33.2053;01;11-08-2025
BCO07POS0000101;BCO07MER0000101;4111;14324091543;01;0213;-20.4577;34.5915;01;04-10-2025
BCO07POS0000102;BCO07MER0000102;7011;27834990435;01;0116;-16.5305;32.2917;01;19-06-2025
BCO07POS0000103;BCO07MER0000103;5411;18806759619;01;0320;-25.5253;30.6189;01;13-08-2025
BCO07POS0000104;BCO07MER0000104;5912;51456728260;01;0211;-21.4331;30.9242;01;28-09-2025
BCO07POS0000105;BCO07MER0000105;5411;94448113128;01;0101;-19.5133;36.8583;02;06-01-2025
BCO07POS0000106;BCO07MER0000106;5812;93503105742;01;0317;-24.8792;34.0262;01;11-07-2025
BCO07POS0000107;BCO07MER0000107;7011;89398808158;01;0307;-14.6457;34.6601;01;27-08-2025
BCO07POS0000108;BCO07MER0000108;4814;04934064094;01;0611;-22.3115;34.4468;01;14-12-2025
BCO07POS0000109;BCO07MER0000109;4111;44162071942;01;0312;-15.4088;31.0853;01;22-06-2025
BCO07POS0000110;BCO07MER0000110;4814;99816590351;01;0807;-22.0581;38.9878;01;15-12-2025
BCO07POS0000111;BCO07MER0000111;9399;81144973498;01;0301;-24.2619;38.4915;01;13-06-2025
BCO07POS0000112;BCO07MER0000112;5411;31308869077;01;0309;-19.9821;38.6674;01;14-02-2025
BCO07POS0000113;BCO07MER0000113;4111;86034507156;01;0317;-23.5169;38.6655;01;10-07-2025
BCO07POS0000114;BCO07MER0000114;9399;84459674075;02;0705;-16.4103;30.8582;01;12-04-2025
BCO07POS0000115;BCO07MER0000115;5691;93030779040;02;0307;-13.0854;33.6035;01;20-06-2025
BCO07POS0000116;BCO07MER0000116;4111;20419732646;01;0606;-12.6475;31.4417;01;17-10-2025
BCO07POS0000117;BCO07MER0000117;7011;39896899732;01;1004;-17.5901;30.3092;01;28-10-2025
BCO07POS0000118;BCO07MER0000118;7011;62739354526;02;0509;-13.2469;30.3991;01;25-08-2025
BCO07POS0000119;BCO07MER0000119;7011;68203648868;01;0706;-18.2924;30.8461;01;16-08-2025
BCO07POS0000120;BCO07MER0000120;5732;93030779040;01;0307;-10.9814;35.9221;01;08-12-2025
BCO07POS0000121;BCO07MER0000121;5411;22856018512;01;0707;-10.0820;34.2779;01;17-12-2025
BCO07POS0000122;BCO07MER0000122;5691;38499710374;01;0710;-17.1685;37.6028;01;06-10-2025
BCO07POS0000123;BCO07MER0000123;5411;10522476068;01;0904;-14.3541;33.9514;01;03-06-2025
BCO07POS0000124;BCO07MER0000124;4111;97363569576;01;0308;-18.1342;33.3124;01;12-07-2025
BCO07POS0000125;BCO07MER0000125;5992;16833949782;01;0814;-23.9948;32.7413;01;16-01-2025
BCO07POS0000126;BCO07MER0000126;5992;99363400085;01;0309;-23.1060;33.7771;01;08-09-2025
BCO07POS0000127;BCO07MER0000127;5812;35915822257;01;1004;-24.5025;39.6869;02;27-09-2025
BCO07POS0000128;BCO07MER0000128;4111;66682683154;01;0703;-13.9711;30.6170;01;08-01-2025
BCO07POS0000129;BCO07MER0000129;5812;15156510562;01;0506;-20.7745;33.8952;01;24-03-2025
BCO07POS0000130;BCO07MER0000130;5411;24459394957;01;0908;-12.8335;30.0875;01;10-05-2025
BCO07POS0000131;BCO07MER0000131;5691;92859795199;01;0310;-12.7498;34.2366;01;25-06-2025
BCO07POS0000132;BCO07MER0000132;5411;46932103938;01;0303;-16.9029;39.9247;04;31-03-2025
BCO07POS0000133;BCO07MER0000133;5732;79070111025;01;0414;-19.8348;35.8999;01;28-11-2025
BCO07POS0000134;BCO07MER0000134;5541;53675828514;01;0314;-19.8076;34.1495;01;19-12-2025
BCO07POS0000135;BCO07MER0000135;9399;98685392938;01;0508;-19.3806;30.0507;01;08-02-2025
BCO07POS0000136;BCO07MER0000136;5691;74567205502;01;0320;-19.4489;30.2524;01;09-08-2025
BCO07POS0000137;BCO07MER0000137;5691;54892935928;02;0406;-19.5232;34.3081;01;24-02-2025
BCO07POS0000138;BCO07MER0000138;5912;67236633866;01;0601;-18.1372;33.6233;01;29-06-2025
BCO07POS0000139;BCO07MER0000139;5732;16839898716;01;1006;-14.8172;32.2600;01;17-12-2025
BCO07POS0000140;BCO07MER0000140;5541;94443113425;01;1003;-14.1366;31.0871;03;20-03-2025
BCO07POS0000141;BCO07MER0000141;4111;54879830100;01;0314;-16.5429;34.1494;01;28-12-2025
BCO07POS0000142;BCO07MER0000142;9399;17824912302;01;0208;-15.5640;31.0324;02;22-08-2025
BCO07POS0000143;BCO07MER0000143;5411;85320571781;01;0511;-23.3785;34.9647;01;15-04-2025
BCO07POS0000144;BCO07MER0000144;5732;44796060494;01;0313;-21.7382;38.9600;01;28-04-2025
BCO07POS0000145;BCO07MER0000145;5691;83159681055;02;0701;-11.6299;34.8253;01;15-07-2025
BCO07POS0000146;BCO07MER0000146;5411;36633207583;01;0318;-12.7048;34.5459;04;14-05-2025
BCO07POS0000147;BCO07MER0000147;5691;94677233572;01;0510;-24.1391;34.1997;01;23-03-2025
BCO07POS0000148;BCO07MER0000148;9399;16602136175;01;0204;-19.6846;31.4086;01;03-02-2025
BCO07POS0000149;BCO07MER0000149;5541;15156510562;01;0506;-18.9729;32.4606;01;14-01-2025
BCO07POS0000150;BCO07MER0000150;5691;42530675145;02;0202;-15.3915;33.0084;01;12-06-2025
BCO07POS0000151;BCO07MER0000151;4111;13726933690;02;0603;-20.1859;34.5451;01;23-10-2025
BCO07POS0000152;BCO07MER0000152;5812;00018595107;01;0903;-24.1846;35.1804;01;16-05-2025
BCO07POS0000153;BCO07MER0000153;5411;37255707230;01;0304;-14.2775;35.1602;02;30-03-2025
BCO07POS0000154;BCO07MER0000154;4111;85348786425;01;0608;-20.0982;38.6866;02;07-02-2025
BCO07POS0000155;BCO07MER0000155;4814;44796060494;01;0313;-20.0708;35.6126;01;22-12-2025
BCO07POS0000156;BCO07MER0000156;4814;16602136175;01;0204;-23.4835;35.3944;01;18-08-2025
BCO07POS0000157;BCO07MER0000157;5411;08376475943;02;0402;-11.3855;33.5014;01;23-12-2025
BCO07POS0000158;BCO07MER0000158;5812;29702172921;01;0605;-16.1453;39.0357;01;06-07-2025
BCO07POS0000159;BCO07MER0000159;5411;03372020780;01;0514;-18.7566;32.8497;01;06-01-2025
BCO07POS0000160;BCO07MER0000160;5411;84870160346;01;0909;-15.8733;38.2140;01;20-01-2025
