ID do Ponto;ID do Merchant;Merchant Category Code (MCC);NUIB do Merchant;Tipo de POS;Código do Distrito;Latitude;Longitude;Estado do POS;Data de última actualização do Estado
BCO06POS0000051;BCO06MER0000051;5691;31228324383;01;1004;-20.6060;39.5472;01;14-08-2025
BCO06POS0000052;BCO06MER0000052;5411;04259303579;01;0702;-16.9741;33.4938;01;15-06-2025
BCO06POS0000053;BCO06MER0000053;5411;74780569320;02;0317;-15.6048;34.6474;01;31-01-2025
BCO06POS0000054;BCO06MER0000054;9399;13046129075;01;0316;-20.2365;38.9132;01;15-10-2025
BCO06POS0000055;BCO06MER0000055;5411;93322660224;02;0711;-16.7427;35.4904;01;21-05-2025
BCO06POS0000056;BCO06MER0000056;5411;73818133333;01;0319;-11.9843;33.5505;01;20-09-2025
BCO06POS0000057;BCO06MER0000057;5812;04124903502;01;0908;-18.8970;38.2122;01;18-05-2025
BCO06POS0000058;BCO06MER0000058;5912;31969612422;01;0408;-10.5341;38.0581;01;02-01-2025
BCO06POS0000059;BCO06MER0000059;5411;15498703975;01;0417;-22.5130;36.2726;01;08-10-2025
BCO06POS0000060;BCO06MER0000060;4814;14451860224;02;0206;-20.0150;38.6290;01;07-09-2025
BCO06POS0000061;BCO06MER0000061;4111;06120476849;01;0411;-23.4536;33.8596;01;24-09-2025
BCO06POS0000062;BCO06MER0000062;4111;90893827398;01;0107;-19.3682;32.6210;01;24-08-2025
BCO06POS0000063;BCO06MER0000063;4111;82289318518;01;1003;-14.9190;38.2382;01;12-10-2025
BCO06POS0000064;BCO06MER0000064;5691;02838843943;01;0213;-25.3367;35.3182;01;03-05-2025
BCO06POS0000065;BCO06MER0000065;5912;13899137147;01;0703;-24.8054;33.8531;01;05-08-2025
BCO06POS0000066;BCO06MER0000066;5812;36166540092;01;0217;-19.9145;31.0968;01;05-03-2025
BCO06POS0000067;BCO06MER0000067;9399;04291287925;01;0311;-14.0343;33.9352;02;24-07-2025
BCO06POS0000068;BCO06MER0000068;5812;51621894221;02;0316;-21.9534;38.5574;02;24-05-2025
BCO06POS0000069;BCO06MER0000069;4814;72720242585;01;0814;-13.2713;33.3513;01;07-07-2025
BCO06POS0000070;BCO06MER0000070;5541;21821517387;01;0112;-23.8841;38.6140;01;19-01-2025
BCO06POS0000071;BCO06MER0000071;5912;92709268051;01;0116;-25.9718;35.8335;01;30-08-2025
BCO06POS0000072;BCO06MER0000072;5691;60429493152;01;0103;-16.0143;34.8938;01;13-11-2025
BCO06POS0000073;BCO06MER0000073;5411;09833141395;01;0316;-16.6941;31.4453;01;29-12-2025
BCO06POS0000074;BCO06MER0000074;5541;51157018921;01;0103;-13.8473;38.6381;01;14-11-2025
BCO06POS0000075;BCO06MER0000075;5732;99817123248;01;0116;-23.4850;37.2980;02;04-02-2025
BCO06POS0000076;BCO06MER0000076;9399;26028635693;01;0301;-19.6926;37.1483;01;04-05-2025
BCO06POS0000077;BCO06MER0000077;5691;54343731712;01;0603;-22.6822;38.2300;02;03-11-2025
BCO06POS0000078;BCO06MER0000078;5541;78495190867;01;0115;-11.4765;33.2837;01;03-04-2025
BCO06POS0000079;BCO06MER0000079;4814;75066968139;01;0102;-18.6287;33.6660;01;07-10-2025
BCO06POS0000080;BCO06MER0000080;9399;09116969073;01;0101;-18.0482;36.1212;01;07-12-2025
BCO06POS0000081;BCO06MER0000081;5411;00115879770;01;0701;-10.4824;35.6938;01;07-12-2025
BCO06POS0000082;BCO06MER0000082;5992;88518878868;02;0208;-17.0392;32.5194;01;14-01-2025
BCO06POS0000083;BCO06MER0000083;5812;42600229231;01;0318;-25.1643;39.6187;01;18-04-2025
BCO06POS0000084;BCO06MER0000084;5732;97730290119;01;0707;-15.4050;35.3466;01;11-06-2025
BCO06POS0000085;BCO06MER0000085;5812;79759937597;01;0505;-19.8755;35.7862;01;07-06-2025
BCO06POS0000086;BCO06MER0000086;9399;50703546630;01;0413;-15.3776;34.4915;01;14-10-2025
BCO06POS0000087;BCO06MER0000087;5812;77385847402;01;0419;-16.5661;34.6049;01;13-04-2025
BCO06POS0000088;BCO06MER0000088;4111;04200604920;01;0705;-19.2705;39.6232;01;15-02-2025
BCO06POS0000089;BCO06MER0000089;4814;31824905981;01;0808;-24.7538;34.6974;01;09-04-2025
BCO06POS0000090;BCO06MER0000090;4111;90912538045;02;0610;-16.1434;33.8693;01;18-05-2025
BCO06POS0000091;BCO06MER0000091;5411;60621087945;01;0217;-23.8075;34.5574;01;24-09-2025
BCO06POS0000092;BCO06MER0000092;9399;80816876676;01;0401;-24.8922;35.8519;01;04-07-2025
BCO06POS0000093;BCO06MER0000093;5691;94528110326;02;0601;-18.6691;32.4904;01;01-09-2025
BCO06POS0000094;BCO06MER0000094;5411;40170012248;01;0907;-10.4086;30.6125;01;07-03-2025
BCO06POS0000095;BCO06MER0000095;4814;58072925915;01;0712;-12.9665;30.3469;01;23-06-2025
BCO06POS0000096;BCO06MER0000096;4814;98222066535;01;0912;-11.4680;33.2919;01;22-02-2025
BCO06POS0000097;BCO06MER0000097;5992;14215125428;01;0303;-16.4556;34.1249;01;17-01-2025
BCO06POS0000098;BCO06MER0000098;9399;42457551013;01;1008;-19.4218;30.3729;01;17-07-2025
BCO06POS0000099;BCO06MER0000099;5812;42600229231;01;0318;-12.6809;35.7159;01;13-02-2025
BCO06POS0000100;BCO06MER0000100;5691;38669881378;01;0902;-15.6980;38.5467;01;01-10-2025
BCO06POS0000101;BCO06MER0000101;5812;18937564446;01;0707;-25.6656;39.7543;01;23-01-2025
BCO06POS0000102;BCO06MER0000102;4814;19934800223;01;0711;-17.9954;38.5137;01;14-04-2025
BCO06POS0000103;BCO06MER0000103;5411;22790054898;02;0903;-24.7562;37.6265;01;11-01-2025
BCO06POS0000104;BCO06MER0000104;5912;52910715073;01;1003;-14.4609;30.7846;01;27-12-2025
BCO06POS0000105;BCO06MER0000105;9399;32645176617;01;0607;-17.9863;34.0860;01;16-06-2025
BCO06POS0000106;BCO06MER0000106;5912;11463383298;01;0901;-18.7819;38.4843;01;21-04-2025
BCO06POS0000107;BCO06MER0000107;5732;48817306825;01;0807;-22.8015;30.7660;01;04-08-2025
BCO06POS0000108;BCO06MER0000108;5411;13673638531;01;0709;-18.9062;32.5667;01;26-10-2025
BCO06POS0000109;BCO06MER0000109;5411;28923716048;01;0701;-17.6091;33.5906;01;29-09-2025
BCO06POS0000110;BCO06MER0000110;5691;37905043703;01;0101;-19.1784;30.9729;01;03-03-2025
BCO06POS0000111;BCO06MER0000111;5411;25603713254;01;0210;-11.7423;32.5497;01;02-11-2025
BCO06POS0000112;BCO06MER0000112;5812;27984028579;01;0311;-16.7912;39.8561;01;11-09-2025
BCO06POS0000113;BCO06MER0000113;5732;40486075952;01;1007;-10.2591;32.6168;01;27-02-2025
BCO06POS0000114;BCO06MER0000114;4111;32518815513;02;0703;-13.3376;38.3123;01;24-11-2025
BCO06POS0000115;BCO06MER0000115;7011;24268312123;01;0315;-19.5624;33.0484;01;25-10-2025
BCO06POS0000116;BCO06MER0000116;5992;47998449488;02;0711;-24.6308;32.6052;01;25-11-2025
BCO06POS0000117;BCO06MER0000117;5812;09374708313;01;0421;-16.3172;34.3282;01;27-07-2025
BCO06POS0000118;BCO06MER0000118;4814;60401539095;01;0311;-15.2327;37.1237;01;22-07-2025
BCO06POS0000119;BCO06MER0000119;4111;85945158633;01;1003;-15.3485;39.9661;01;30-07-2025
BCO06POS0000120;BCO06MER0000120;4814;59648477390;01;0314;-14.9517;36.5553;01;21-05-2025
BCO06POS0000121;BCO06MER0000121;5411;99544742127;02;1004;-24.4675;36.7453;01;20-10-2025
BCO06POS0000122;BCO06MER0000122;5812;72170547311;01;0314;-23.9187;34.0310;02;03-05-2025
BCO06POS0000123;BCO06MER0000123;5411;26028635693;01;0301;-24.7678;30.3804;01;31-12-2025
BCO06POS0000124;BCO06MER0000124;4814;55085750803;02;1008;-13.1680;39.2540;01;26-01-2025
BCO06POS0000125;BCO06MER0000125;4111;91318185948;01;0808;-19.8584;39.5255;01;30-08-2025
BCO06POS0000126;BCO06MER0000126;9399;79157992846;01;0304;-10.5915;39.6566;01;01-04-2025
BCO06POS0000127;BCO06MER0000127;4814;10067310958;02;0710;-14.7563;35.2409;01;27-03-2025
BCO06POS0000128;BCO06MER0000128;5691;04124903502;01;0908;-24.2031;34.3109;01;09-09-2025
BCO06POS0000129;BCO06MER0000129;5411;60429493152;02;0103;-25.2099;31.2370;01;22-09-2025
BCO06POS0000130;BCO06MER0000130;4814;78174422515;01;0217;-11.9738;38.9257;01;19-03-2025
BCO06POS0000131;BCO06MER0000131;5812;14485439443;01;0401;-15.0439;39.3365;01;08-05-2025
BCO06POS0000132;BCO06MER0000132;5411;68693210811;01;0802;-19.5211;36.9372;01;03-10-2025
BCO06POS0000133;BCO06MER0000133;5912;59794789837;01;0301;-14.6057;39.3608;01;07-10-2025
BCO06POS0000134;BCO06MER0000134;4814;93916242353;01;0301;-15.5767;31.8116;01;03-03-2025
BCO06POS0000135;BCO06MER0000135;5691;28406157022;01;0319;-24.7616;39.1125;01;13-06-2025
BCO06POS0000136;BCO06MER0000136;5411;40285272280;01;0312;-14.1556;39.6414;01;22-12-2025
BCO06POS0000137;BCO06MER0000137;5992;51249120153;01;0212;-17.7470;38.4793;01;21-12-2025
BCO06POS0000138;BCO06MER0000138;5732;54277928777;01;0305;-20.5205;32.3120;01;06-06-2025
BCO06POS0000139;BCO06MER0000139;9399;10492434747;01;1004;-15.9208;36.0290;02;17-11-2025
BCO06POS0000140;BCO06MER0000140;4111;94528110326;01;0601;-10.0704;31.5308;01;18-11-2025
BCO06POS0000141;BCO06MER0000141;5691;00175349862;01;1003;-18.5822;35.5536;01;20-02-2025
BCO06POS0000142;BCO06MER0000142;5812;33567712625;01;1008;-17.6502;36.0144;01;17-01-2025
BCO06POS0000143;BCO06MER0000143;5541;72299172423;01;0306;-25.2590;38.2785;01;19-07-2025
BCO06POS0000144;BCO06MER0000144;5732;95936244515;01;0217;-18.1361;32.1734;01;23-01-2025
BCO06POS0000145;BCO06MER0000145;4111;68925881742;01;0705;-13.1413;38.3205;01;07-01-2025
BCO06POS0000146;BCO06MER0000146;5691;84362746890;01;0311;-15.9695;33.7357;04;21-10-2025
BCO06POS0000147;BCO06MER0000147;5411;81049380165;01;0906;-11.2805;39.9354;02;03-05-2025
BCO06POS0000148;BCO06MER0000148;5912;18468933374;01;0102;-19.1566;37.1837;01;31-03-2025
BCO06POS0000149;BCO06MER0000149;4111;79987406638;01;0317;-16.8636;37.1414;01;05-03-2025
BCO06POS0000150;BCO06MER0000150;5541;61587247248;01;0421;-22.3634;39.7842;01;15-09-2025
BCO06POS0000151;BCO06MER0000151;4814;95655808518;01;0612;-10.8296;30.5134;01;21-08-2025
BCO06POS0000152;BCO06MER0000152;5812;42033723798;01;0902;-21.0803;35.5987;01;02-02-2025
BCO06POS0000153;BCO06MER0000153;4111;26486253401;01;0906;-13.1586;35.6635;01;24-09-2025
BCO06POS0000154;BCO06MER0000154;4111;48066881450;01;0709;-16.9500;30.3263;01;12-03-2025
BCO06POS0000155;BCO06MER0000155;4111;98678122916;01;0706;-18.4837;38.9261;01;25-08-2025
BCO06POS0000156;BCO06MER0000156;5912;78423810871;01;0414;-16.3510;36.6947;01;29-08-2025
BCO06POS0000157;BCO06MER0000157;5541;53389870604;01;0704;-10.9544;30.4854;01;04-12-2025
BCO06POS0000158;BCO06MER0000158;5411;62330533452;01;0903;-16.2243;33.4998;01;05-08-2025
BCO06POS0000159;BCO06MER0000159;5812;79387831286;02;0903;-10.6589;35.9096;01;24-11-2025
BCO06POS0000160;BCO06MER0000160;5812;24250376242;01;0202;-24.7375;31.9226;01;12-09-2025
BCO06POS0000161;BCO06MER0000161;4111;35165258293;01;0209;-12.7580;33.2537;01;14-07-2025
BCO06POS0000162;BCO06MER0000162;4814;46076924804;01;0901;-14.1166;34.8807;01;22-04-2025
BCO06POS0000163;BCO06MER0000163;5411;77363095567;02;0406;-13.4173;35.6721;01;29-08-2025
BCO06POS0000164;BCO06MER0000164;5691;51947495809;02;0301;-20.6669;32.0608;01;22-05-2025
BCO06POS0000165;BCO06MER0000165;5541;46160593680;02;0421;-17.2881;39.2473;01;25-06-2025
BCO06POS0000166;BCO06MER0000166;5992;54363505867;01;0210;-13.3668;37.0299;01;23-03-2025
BCO06POS0000167;BCO06MER0000167;5541;80970694942;01;0814;-17.8299;35.1796;02;26-12-2025
BCO06POS0000168;BCO06MER0000168;5411;85330389002;01;0412;-13.2930;30.2978;01;01-02-2025
BCO06POS0000169;BCO06MER0000169;5411;68141598089;01;0302;-23.5718;30.4925;01;17-05-2025
BCO06POS0000170;BCO06MER0000170;5411;86620574870;01;0311;-18.9066;31.5174;01;13-03-2025
BCO06POS0000171;BCO06MER0000171;4814;51157018921;01;0103;-11.8348;38.8176;01;24-05-2025
BCO06POS0000172;BCO06MER0000172;5541;16385489529;01;0213;-11.8022;37.5990;01;17-08-2025
BCO06POS0000173;BCO06MER0000173;5992;59794789837;01;0301;-20.0469;35.3103;01;13-01-2025
BCO06POS0000174;BCO06MER0000174;4111;05853996141;02;0303;-20.2040;39.2819;01;22-08-2025
BCO06POS0000175;BCO06MER0000175;5992;09258473498;01;1004;-22.8236;32.1599;01;25-01-2025
BCO06POS0000176;BCO06MER0000176;4111;57266906936;01;0505;-17.6513;35.9084;01;27-08-2025
BCO06POS0000177;BCO06MER0000177;5812;60701399425;01;0301;-11.0487;38.7495;01;06-05-2025
BCO06POS0000178;BCO06MER0000178;5812;08431970126;01;0901;-15.4487;39.9222;01;06-11-2025
BCO06POS0000179;BCO06MER0000179;5411;15320506994;01;0318;-23.2430;36.8107;01;15-07-2025
BCO06POS0000180;BCO06MER0000180;7011;94646203353;01;0603;-19.4380;32.8052;01;17-08-2025
