ID do Ponto;ID do Merchant;Merchant Category Code (MCC);NUIB do Merchant;Tipo de POS;Código do Distrito;Latitude;Longitude;Estado do POS;Data de última actualização do Estado
BCO01POS0000060;BCO01MER0000060;7011;19553872485;01;0805;-12.8601;32.0048;03;24-04-2025
BCO01POS0000061;BCO01MER0000061;9399;64849297474;01;0709;-24.8046;38.6900;01;27-10-2025
BCO01POS0000062;BCO01MER0000062;5541;15313135501;01;0321;-14.5875;35.2622;01;16-07-2025
BCO01POS0000063;BCO01MER0000063;9399;01484276190;01;0809;-19.8368;36.7829;01;02-08-2025
BCO01POS0000064;BCO01MER0000064;4111;06598745710;01;0301;-15.6357;32.1522;01;28-03-2025
BCO01POS0000065;BCO01MER0000065;5812;04103081939;01;0710;-22.8444;39.7985;01;17-12-2025
BCO01POS0000066;BCO01MER0000066;5912;10622603298;01;1001;-10.5790;39.6679;02;01-10-2025
BCO01POS0000067;BCO01MER0000067;5992;86207532381;01;0101;-11.8664;32.6628;01;06-01-2025
BCO01POS0000068;BCO01MER0000068;5732;24042163273;01;0314;-16.5079;39.4720;01;25-02-2025
BCO01POS0000069;BCO01MER0000069;5912;23821844156;01;0712;-18.3283;31.6343;01;26-04-2025
BCO01POS0000070;BCO01MER0000070;5732;21835716340;01;0216;-25.3157;34.5681;01;25-03-2025
BCO01POS0000071;BCO01MER0000071;5912;44521970609;01;0303;-23.5051;38.6732;01;31-08-2025
BCO01POS0000072;BCO01MER0000072;4814;81209249808;01;0713;-13.5568;32.5893;01;24-04-2025
BCO01POS0000073;BCO01MER0000073;5541;83750626964;01;0705;-13.2717;33.8315;01;15-03-2025
BCO01POS0000074;BCO01MER0000074;5732;08186279092;01;0907;-19.6201;33.0984;01;20-10-2025
BCO01POS0000075;BCO01MER0000075;5541;65356458672;01;0310;-25.9212;38.2248;01;04-08-2025
BCO01POS0000076;BCO01MER0000076;5411;03537373030;01;0706;-14.2873;35.5428;01;14-01-2025
BCO01POS0000077;BCO01MER0000077;4111;19636300999;01;0509;-11.2245;31.8385;01;17-08-2025
BCO01POS0000078;BCO01MER0000078;4111;74634527297;01;0203;-10.5973;35.0363;01;31-10-2025
BCO01POS0000079;BCO01MER0000079;4814;93040340926;01;0510;-19.9377;34.1800;01;29-08-2025
BCO01POS0000080;BCO01MER0000080;5541;00762748419;01;0503;-14.0928;36.5469;01;27-04-2025
BCO01POS0000081;BCO01MER0000081;5992;88281009116;01;0319;-19.8013;39.8105;01;24-03-2025
BCO01POS0000082;BCO01MER0000082;4111;16578508595;01;0909;-10.6607;38.2498;01;27-07-2025
BCO01POS0000083;BCO01MER0000083;4814;25203321860;01;0509;-12.8503;36.7811;01;21-08-2025
BCO01POS0000084;BCO01MER0000084;5691;45774794637;01;0903;-17.1671;33.3847;01;09-06-2025
BCO01POS0000085;BCO01MER0000085;5812;22121784917;01;0103;-18.3897;35.6568;01;21-03-2025
BCO01POS0000086;BCO01MER0000086;5691;01607449934;01;0418;-10.9169;31.7346;01;02-04-2025
BCO01POS0000087;BCO01MER0000087;7011;33073796677;01;1004;-20.0740;36.2877;01;09-11-2025
BCO01POS0000088;BCO01MER0000088;5912;69579463330;01;0101;-14.7649;38.6111;01;06-04-2025
BCO01POS0000089;BCO01MER0000089;5691;21042425522;01;1003;-14.0383;30.2775;01;29-11-2025
BCO01POS0000090;BCO01MER0000090;5411;23638989164;01;0507;-24.7567;34.0720;01;25-04-2025
BCO01POS0000091;BCO01MER0000091;7011;84011289591;02;0209;-15.9946;36.4472;01;27-10-2025
BCO01POS0000092;BCO01MER0000092;5541;67489939553;01;0414;-22.9797;39.3852;01;30-11-2025
BCO01POS0000093;BCO01MER0000093;5812;19372617261;01;1001;-20.8702;36.8444;01;25-09-2025
BCO01POS0000094;BCO01MER0000094;7011;50850345621;01;0301;-13.1775;30.9638;01;02-09-2025
BCO01POS0000095;BCO01MER0000095;5812;40649323979;01;0320;-17.4994;38.1352;01;17-10-2025
BCO01POS0000096;BCO01MER0000096;5541;83484188505;01;0204;-19.3135;30.4790;01;30-08-2025
BCO01POS0000097;BCO01MER0000097;7011;87927054006;01;0216;-22.2147;34.6223;01;26-09-2025
BCO01POS0000098;BCO01MER0000098;5411;75416373462;02;1007;-17.9699;39.8287;01;07-01-2025
BCO01POS0000099;BCO01MER0000099;4814;14817889298;01;0705;-18.7553;33.4463;01;15-06-2025
BCO01POS0000100;BCO01MER0000100;7011;06333034295;01;0708;-14.5937;31.4797;01;18-07-2025
BCO01POS0000101;BCO01MER0000101;5912;62454950395;01;0203;-24.9651;39.1992;01;11-09-2025
BCO01POS0000102;BCO01MER0000102;5411;30145373359;01;1002;-10.7508;33.7078;01;25-11-2025
BCO01POS0000103;BCO01MER0000103;5912;18533465103;01;0215;-17.6165;39.1268;01;28-12-2025
BCO01POS0000104;BCO01MER0000104;5411;43918466223;01;0610;-17.4171;32.0426;01;09-07-2025
BCO01POS0000105;BCO01MER0000105;5812;12605964058;02;0213;-21.4589;35.1039;01;13-04-2025
BCO01POS0000106;BCO01MER0000106;5411;43566465754;01;0604;-16.0962;33.7223;01;01-04-2025
BCO01POS0000107;BCO01MER0000107;4814;13027159891;02;0306;-22.3739;36.9817;01;24-07-2025
BCO01POS0000108;BCO01MER0000108;5541;53281713842;01;1002;-19.8124;35.2324;01;26-02-2025
BCO01POS0000109;BCO01MER0000109;5411;36269130584;02;0710;-13.1784;35.5235;01;03-06-2025
BCO01POS0000110;BCO01MER0000110;5812;76344309337;01;0912;-25.3131;35.2926;01;15-01-2025
BCO01POS0000111;BCO01MER0000111;5732;11891040267;02;0417;-15.0501;38.4722;01;16-07-2025
BCO01POS0000112;BCO01MER0000112;5411;15659609308;01;0217;-16.6952;31.2382;01;03-02-2025
BCO01POS0000113;BCO01MER0000113;4814;67185333189;02;0610;-21.6306;33.9850;01;08-12-2025
BCO01POS0000114;BCO01MER0000114;5912;06587298616;01;0708;-10.9515;38.8708;01;10-07-2025
BCO01POS0000115;BCO01MER0000115;7011;57671311019;01;0408;-17.8130;38.2958;01;22-04-2025
BCO01POS0000116;BCO01MER0000116;5411;00619724025;01;0709;-10.4925;31.3416;01;05-11-2025
BCO01POS0000117;BCO01MER0000117;4111;08032209628;01;0814;-11.3839;39.4110;01;27-02-2025
BCO01POS0000118;BCO01MER0000118;5812;27753887257;01;0908;-18.8326;34.7314;01;21-02-2025
BCO01POS0000119;BCO01MER0000119;4814;96001244810;01;0309;-15.5383;30.4082;01;13-03-2025
BCO01POS0000120;BCO01MER0000120;5812;14760534847;01;0701;-13.0664;39.8821;01;23-01-2025
BCO01POS0000121;BCO01MER0000121;9399;00619724025;01;0709;-10.6266;35.9638;01;09-05-2025
BCO01POS0000122;BCO01MER0000122;9399;35545778885;01;0301;-11.1042;34.6355;01;25-09-2025
BCO01POS0000123;BCO01MER0000123;7011;05738962852;01;0311;-25.4876;32.0099;01;20-05-2025
BCO01POS0000124;BCO01MER0000124;5732;33568408918;01;0705;-14.2694;38.3322;01;28-12-2025
BCO01POS0000125;BCO01MER0000125;4111;69327234836;01;0320;-13.2910;37.7725;01;17-01-2025
BCO01POS0000126;BCO01MER0000126;4111;72702935086;01;0711;-16.1527;34.6005;01;18-01-2025
BCO01POS0000127;BCO01MER0000127;5411;67352491810;02;1007;-15.1502;37.7327;01;25-02-2025
BCO01POS0000128;BCO01MER0000128;4814;23322534900;01;1008;-19.8719;34.1470;01;13-06-2025
BCO01POS0000129;BCO01MER0000129;5812;80295652564;01;0701;-25.9922;31.8655;01;22-12-2025
BCO01POS0000130;BCO01MER0000130;5541;22651111366;01;1006;-17.0900;39.5208;01;16-05-2025
BCO01POS0000131;BCO01MER0000131;5411;05676178094;01;0323;-20.1991;36.4317;01;29-10-2025
BCO01POS0000132;BCO01MER0000132;5912;47763416985;02;0316;-15.5864;30.5628;01;23-06-2025
BCO01POS0000133;BCO01MER0000133;5992;08443751435;01;0320;-20.4878;31.2541;01;19-10-2025
BCO01POS0000134;BCO01MER0000134;9399;65356458672;01;0310;-13.3113;36.9491;01;31-10-2025
BCO01POS0000135;BCO01MER0000135;5541;58660539931;01;0112;-13.6503;33.0861;04;18-02-2025
BCO01POS0000136;BCO01MER0000136;4814;62082811284;01;0408;-11.5877;39.8872;01;06-12-2025
BCO01POS0000137;BCO01MER0000137;5411;18767936503;01;0212;-19.6269;35.0720;01;10-08-2025
BCO01POS0000138;BCO01MER0000138;5732;21167464479;01;0703;-12.6540;31.0608;01;11-07-2025
BCO01POS0000139;BCO01MER0000139;7011;28637851177;01;0403;-20.6054;34.3143;01;27-07-2025
BCO01POS0000140;BCO01MER0000140;7011;67129821121;01;0401;-24.4202;31.8896;01;21-05-2025
BCO01POS0000141;BCO01MER0000141;7011;35307400595;01;0708;-23.9195;31.8795;01;13-02-2025
BCO01POS0000142;BCO01MER0000142;5912;56747766556;02;1005;-17.5720;36.2769;01;27-03-2025
BCO01POS0000143;BCO01MER0000143;5912;11617840488;01;0306;-19.6804;33.9036;01;28-05-2025
BCO01POS0000144;BCO01MER0000144;5912;55283605089;02;0318;-21.2008;39.7434;01;07-01-2025
BCO01POS0000145;BCO01MER0000145;5541;26228267380;02;0302;-18.0844;38.5315;01;17-09-2025
BCO01POS0000146;BCO01MER0000146;9399;45736892265;02;0809;-19.0882;39.4330;02;08-11-2025
BCO01POS0000147;BCO01MER0000147;5411;27023178383;01;0813;-19.9202;38.4669;01;27-05-2025
BCO01POS0000148;BCO01MER0000148;5411;08657382850;01;0103;-16.1196;37.0069;01;23-07-2025
BCO01POS0000149;BCO01MER0000149;4111;93866581169;01;0604;-24.5346;34.4215;01;08-05-2025
BCO01POS0000150;BCO01MER0000150;5691;55964485124;01;0513;-10.1459;39.6796;01;28-11-2025
BCO01POS0000151;BCO01MER0000151;5691;95961116171;01;0503;-25.4063;32.3290;01;23-04-2025
BCO01POS0000152;BCO01MER0000152;5411;78623855770;01;0416;-21.1047;35.8461;01;11-05-2025
BCO01POS0000153;BCO01MER0000153;5992;60242535854;01;0417;-10.1761;33.9612;01;17-08-2025
BCO01POS0000154;BCO01MER0000154;5541;22887255155;01;0813;-22.1991;39.5049;01;17-09-2025
BCO01POS0000155;BCO01MER0000155;5912;20500734266;01;0707;-10.7791;36.7732;01;08-09-2025
BCO01POS0000156;BCO01MER0000156;9399;29023379467;02;0313;-19.2161;33.5127;01;09-01-2025
BCO01POS0000157;BCO01MER0000157;5912;23230624764;02;0316;-24.8700;35.9389;01;06-07-2025
BCO01POS0000158;BCO01MER0000158;5541;97330494880;01;0903;-10.5315;38.2352;01;17-08-2025
BCO01POS0000159;BCO01MER0000159;5812;26003786821;02;0107;-10.5978;31.9442;01;04-03-2025
BCO01POS0000160;BCO01MER0000160;5541;48069564674;01;0316;-21.9559;31.9160;01;15-06-2025
BCO01POS0000161;BCO01MER0000161;5411;04733155386;02;1005;-11.2365;38.3893;01;14-05-2025
BCO01POS0000162;BCO01MER0000162;5691;76457537637;01;0422;-14.5519;35.1843;01;07-09-2025
BCO01POS0000163;BCO01MER0000163;5992;38728266881;01;0302;-18.5561;35.6525;02;16-02-2025
BCO01POS0000164;BCO01MER0000164;4111;26375065480;01;0711;-11.0452;35.6308;01;02-07-2025
BCO01POS0000165;BCO01MER0000165;5912;67261975188;02;0116;-25.6524;37.2278;01;30-06-2025
BCO01POS0000166;BCO01MER0000166;5812;79341420454;01;0317;-21.8505;38.7937;01;20-03-2025
BCO01POS0000167;BCO01MER0000167;5812;61628338199;02;0210;-15.9316;31.5334;01;03-06-2025
BCO01POS0000168;BCO01MER0000168;5541;78360680634;01;0206;-25.2733;33.0267;01;20-04-2025
BCO01POS0000169;BCO01MER0000169;5541;81859487965;01;0606;-21.3680;33.0256;01;22-07-2025
BCO01POS0000170;BCO01MER0000170;5812;98701339847;01;0103;-14.3096;32.4582;01;11-02-2025
BCO01POS0000171;BCO01MER0000171;5411;58835955446;01;0417;-13.7954;37.7975;01;01-05-2025
BCO01POS0000172;BCO01MER0000172;4111;18517485105;01;0508;-10.0480;34.8836;01;01-04-2025
BCO01POS0000173;BCO01MER0000173;5691;29580209873;01;0319;-20.3925;33.7820;01;16-11-2025
BCO01POS0000174;BCO01MER0000174;5812;78131144104;02;0608;-22.3460;36.4343;01;27-09-2025
BCO01POS0000175;BCO01MER0000175;4814;18010800810;01;0316;-13.2791;37.7784;01;02-08-2025
BCO01POS0000176;BCO01MER0000176;4814;06712589870;01;0309;-14.0606;30.7805;01;21-05-2025
BCO01POS0000177;BCO01MER0000177;5912;91099162165;01;0207;-14.0670;38.0259;01;25-03-2025
BCO01POS0000178;BCO01MER0000178;5912;59801828024;01;1007;-24.5865;38.7717;01;01-04-2025
BCO01POS0000179;BCO01MER0000179;5912;50622938508;01;0805;-25.1587;33.5403;01;15-12-2025
BCO01POS0000180;BCO01MER0000180;5541;96979596073;01;0215;-10.6149;32.7359;01;19-08-2025
BCO01POS0000181;BCO01MER0000181;5541;46219722674;01;1004;-21.9467;34.0240;01;28-09-2025
BCO01POS0000182;BCO01MER0000182;5812;90637587548;01;0709;-13.3160;34.2949;01;15-12-2025
BCO01POS0000183;BCO01MER0000183;4814;44127573176;01;0417;-25.3178;35.7897;01;25-08-2025
BCO01POS0000184;BCO01MER0000184;5812;38312910796;01;0215;-23.5025;34.5142;01;25-03-2025
BCO01POS0000185;BCO01MER0000185;5812;72494420915;02;0706;-18.1641;36.2771;02;19-11-2025
BCO01POS0000186;BCO01MER0000186;5541;81288497363;01;0302;-20.6174;32.0458;01;06-10-2025
BCO01POS0000187;BCO01MER0000187;5992;96721029237;01;0321;-19.4541;31.1678;02;22-11-2025
BCO01POS0000188;BCO01MER0000188;5992;35307400595;01;0708;-17.6865;38.3851;01;03-10-2025
BCO01POS0000189;BCO01MER0000189;5812;76630976257;01;0318;-22.7545;37.9892;01;30-09-2025
BCO01POS0000190;BCO01MER0000190;5691;25381384294;01;0601;-12.6906;32.8335;01;09-09-2025
BCO01POS0000191;BCO01MER0000191;5732;37398843219;01;0709;-25.4098;38.8546;02;22-06-2025
BCO01POS0000192;BCO01MER0000192;5541;19379578306;01;0701;-11.0208;39.8247;01;29-01-2025
BCO01POS0000193;BCO01MER0000193;5912;33363166226;02;0319;-22.7836;30.9346;02;30-06-2025
BCO01POS0000194;BCO01MER0000194;5812;89227463068;02;0308;-20.6919;37.1916;01;05-07-2025
BCO01POS0000195;BCO01MER0000195;5411;16581733734;01;0213;-19.5698;33.8809;01;28-03-2025
BCO01POS0000196;BCO01MER0000196;5541;97204880254;01;0316;-11.7233;30.2348;02;17-08-2025
BCO01POS0000197;BCO01MER0000197;4814;66678702037;01;0511;-11.5279;33.8769;01;31-10-2025
BCO01POS0000198;BCO01MER0000198;5411;37252075475;01;0315;-18.8087;30.0412;01;01-11-2025
BCO01POS0000199;BCO01MER0000199;5541;25892293113;01;0808;-19.5229;39.0310;01;02-06-2025
BCO01POS0000200;BCO01MER0000200;5541;91747091904;01;0403;-19.8948;32.5423;01;28-03-2025
BCO01POS0000201;BCO01MER0000201;5812;91624138754;01;0409;-24.7100;36.2181;01;28-04-2025
BCO01POS0000202;BCO01MER0000202;5812;72494420915;02;0706;-20.3434;32.9337;03;11-01-2025
BCO01POS0000203;BCO01MER0000203;5541;24042163273;01;0314;-14.0393;36.2123;01;15-10-2025
BCO01POS0000204;BCO01MER0000204;5541;76630976257;01;0318;-21.0561;31.5897;01;28-07-2025
BCO01POS0000205;BCO01MER0000205;5812;70005012946;01;0319;-16.0791;38.8487;01;09-09-2025
BCO01POS0000206;BCO01MER0000206;5812;47784766598;01;0701;-12.1944;35.1601;02;27-09-2025
BCO01POS0000207;BCO01MER0000207;5411;22788635325;01;0320;-13.5679;35.4981;01;10-04-2025
BCO01POS0000208;BCO01MER0000208;4111;42248498798;01;0701;-20.9626;33.4549;01;08-08-2025
BCO01POS0000209;BCO01MER0000209;5541;12342252760;01;0404;-24.9060;30.7721;03;01-12-2025
BCO01POS0000210;BCO01MER0000210;4814;50553135550;01;0217;-22.0349;32.8861;01;11-03-2025
BCO01POS0000211;BCO01MER0000211;5541;72046195239;01;0322;-20.1385;33.3446;01;25-09-2025
BCO01POS0000212;BCO01MER0000212;5812;55404821849;01;0702;-20.9287;31.3737;01;22-02-2025
BCO01POS0000213;BCO01MER0000213;9399;51979944896;02;0206;-20.6384;31.0054;01;25-07-2025
BCO01POS0000214;BCO01MER0000214;4814;72947827666;01;0418;-19.7573;35.5259;01;19-04-2025
BCO01POS0000215;BCO01MER0000215;5411;44746250538;01;1004;-10.2105;35.7085;04;23-02-2025
BCO01POS0000216;BCO01MER0000216;4814;08657382850;01;0103;-14.3027;35.2503;01;13-10-2025
BCO01POS0000217;BCO01MER0000217;7011;08928840686;01;0302;-24.3138;37.5260;01;18-07-2025
BCO01POS0000218;BCO01MER0000218;5411;22887255155;02;0813;-17.7116;35.4224;01;16-10-2025
BCO01POS0000219;BCO01MER0000219;5691;04612013789;01;0310;-10.2460;39.6807;01;28-04-2025
BCO01POS0000220;BCO01MER0000220;5541;32926292029;01;0609;-25.3115;34.6311;01;19-04-2025
BCO01POS0000221;BCO01MER0000221;5541;16058628446;01;0206;-19.6572;38.6447;01;13-08-2025
BCO01POS0000222;BCO01MER0000222;7011;11277671853;01;0405;-24.9871;37.7039;01;18-12-2025
BCO01POS0000223;BCO01MER0000223;5541;70423613600;01;0405;-14.9525;35.1604;01;07-07-2025
BCO01POS0000224;BCO01MER0000224;7011;28470065280;01;0701;-11.7088;35.4892;01;31-01-2025
BCO01POS0000225;BCO01MER0000225;5812;38046951979;01;0710;-13.9376;37.1893;02;01-02-2025
BCO01POS0000226;BCO01MER0000226;5812;11882169549;01;0320;-23.0963;33.5316;01;03-05-2025
BCO01POS0000227;BCO01MER0000227;5732;24800376791;01;0415;-16.1362;35.1963;04;13-07-2025
BCO01POS0000228;BCO01MER0000228;5812;07608846985;01;0309;-16.8469;30.0788;01;21-09-2025
BCO01POS0000229;BCO01MER0000229;4111;01671081302;01;1004;-13.7763;36.1530;01;02-10-2025
BCO01POS0000230;BCO01MER0000230;4814;90826568504;01;0309;-23.9366;37.2041;03;30-06-2025
BCO01POS0000231;BCO01MER0000231;5812;94464237946;01;0907;-17.7563;37.2795;01;28-09-2025
BCO01POS0000232;BCO01MER0000232;4814;48811999329;01;0116;-21.3760;39.5591;04;10-06-2025
BCO01POS0000233;BCO01MER0000233;4111;56017746726;01;0703;-22.9695;34.1757;01;14-07-2025
BCO01POS0000234;BCO01MER0000234;5912;16617150848;01;0311;-18.5744;35.7925;01;15-12-2025
BCO01POS0000235;BCO01MER0000235;5411;69912494878;01;0511;-25.7395;36.0922;01;29-10-2025
BCO01POS0000236;BCO01MER0000236;5541;29677434818;01;0102;-23.4581;36.3371;01;12-07-2025
BCO01POS0000237;BCO01MER0000237;5812;28583207489;01;0307;-12.0127;32.3717;01;13-11-2025
BCO01POS0000238;BCO01MER0000238;5912;23638989164;01;0507;-12.6360;39.6375;01;29-09-2025
BCO01POS0000239;BCO01MER0000239;5411;11617840488;02;0306;-10.1882;34.7215;01;15-03-2025
BCO01POS0000240;BCO01MER0000240;9399;97490233883;01;0506;-17.0953;34.1679;01;07-08-2025
BCO01POS0000241;BCO01MER0000241;9399;75416373462;01;1007;-11.4617;37.4046;04;03-04-2025
BCO01POS0000242;BCO01MER0000242;5411;38387314051;01;0202;-24.5893;30.9704;01;14-11-2025
BCO01POS0000243;BCO01MER0000243;4111;42937628060;01;0910;-15.4350;33.9086;01;06-02-2025
BCO01POS0000244;BCO01MER0000244;4814;70085124934;01;0609;-25.5126;39.5543;01;15-01-2025
BCO01POS0000245;BCO01MER0000245;4814;26821680707;01;0214;-13.5358;32.9001;01;26-12-2025
BCO01POS0000246;BCO01MER0000246;5411;09115116155;01;0607;-22.7768;36.3887;01;25-06-2025
BCO01POS0000247;BCO01MER0000247;7011;86194192313;02;0707;-13.3724;35.9749;01;06-03-2025
BCO01POS0000248;BCO01MER0000248;4111;60678161145;01;0702;-14.1299;36.3358;01;04-04-2025
BCO01POS0000249;BCO01MER0000249;5411;29189208390;01;0907;-18.4534;37.7285;01;06-02-2025
BCO01POS0000250;BCO01MER0000250;5411;97695223610;01;0111;-10.8749;37.4434;01;14-12-2025
BCO01POS0000251;BCO01MER0000251;4814;79341420454;02;0317;-16.0352;36.1182;01;18-01-2025
BCO01POS0000252;BCO01MER0000252;4111;74358904170;02;0416;-13.3588;36.4675;01;13-12-2025
BCO01POS0000253;BCO01MER0000253;5912;41555102537;01;1003;-12.6956;31.7496;03;08-12-2025
BCO01POS0000254;BCO01MER0000254;4111;71479771660;01;0813;-11.0932;31.0421;01;27-08-2025
BCO01POS0000255;BCO01MER0000255;5992;90358157278;01;1007;-25.3126;30.3484;01;05-08-2025
BCO01POS0000256;BCO01MER0000256;5411;88042427754;01;0101;-23.7268;30.3406;01;09-03-2025
BCO01POS0000257;BCO01MER0000257;5411;52973401244;01;0301;-13.4897;35.4072;01;26-12-2025
BCO01POS0000258;BCO01MER0000258;9399;22506619442;01;0310;-14.7898;33.3567;01;04-03-2025
BCO01POS0000259;BCO01MER0000259;9399;59835053436;01;0204;-16.7080;30.4133;01;15-05-2025
BCO01POS0000260;BCO01MER0000260;5912;57061744193;01;0302;-15.3036;30.8999;01;19-06-2025
