ID do Ponto;ID do Merchant;Merchant Category Code (MCC);NUIB do Merchant;Tipo de POS;Código do Distrito;Latitude;Longitude;Estado do POS;Data de última actualização do Estado
BCO10POS0000022;BCO10MER0000022;5732;93959058313;01;0612;-18.2189;34.7312;01;08-12-2025
BCO10POS0000023;BCO10MER0000023;4814;29200286572;01;0603;-15.3983;32.3858;01;22-02-2025
BCO10POS0000024;BCO10MER0000024;4814;68288830442;01;0320;-15.9716;32.9019;01;05-08-2025
BCO10POS0000025;BCO10MER0000025;5411;29526263027;01;0318;-13.2258;33.2914;01;27-01-2025
BCO10POS0000026;BCO10MER0000026;5732;82362611820;01;0306;-14.0636;39.0220;01;03-05-2025
BCO10POS0000027;BCO10MER0000027;5912;97298776314;02;0318;-20.7869;35.0582;01;17-08-2025
BCO10POS0000028;BCO10MER0000028;4814;76390755656;01;1004;-17.6321;38.5444;01;21-09-2025
BCO10POS0000029;BCO10MER0000029;9399;20803083362;02;0609;-13.1761;36.7578;01;28-05-2025
BCO10POS0000030;BCO10MER0000030;5992;09284731688;02;0401;-13.1284;34.5130;01;26-09-2025
BCO10POS0000031;BCO10MER0000031;5691;74789217293;01;0901;-22.1216;30.2197;01;31-12-2025
BCO10POS0000032;BCO10MER0000032;5812;28071867570;01;0320;-24.7867;36.2308;01;05-03-2025
BCO10POS0000033;BCO10MER0000033;5732;61422480913;01;0510;-11.0541;37.2467;01;30-09-2025
BCO10POS0000034;BCO10MER0000034;4814;84603496364;01;0805;-11.9497;33.7997;01;11-08-2025
BCO10POS0000035;BCO10MER0000035;5411;36705894664;02;0321;-19.5968;35.7511;01;29-03-2025
BCO10POS0000036;BCO10MER0000036;5732;12261852027;01;0203;-11.8166;34.5812;01;15-01-2025
BCO10POS0000037;BCO10MER0000037;5411;44038991873;01;0307;-19.2445;31.0459;01;03-11-2025
BCO10POS0000038;BCO10MER0000038;5541;75313428633;02;0601;-17.0694;38.1140;03;23-06-2025
BCO10POS0000039;BCO10MER0000039;5912;61118104478;01;0303;-23.7469;33.0322;01;07-12-2025
BCO10POS0000040;BCO10MER0000040;4111;29689733194;01;0310;-18.1150;32.5631;01;23-01-2025
BCO10POS0000041;BCO10MER0000041;5411;32112112601;01;0707;-25.4937;38.5946;01;23-04-2025
BCO10POS0000042;BCO10MER0000042;5411;78039637796;01;0509;-20.1066;38.3867;03;07-04-2025
BCO10POS0000043;BCO10MER0000043;5912;29689733194;01;0310;-21.1465;36.5202;01;06-09-2025
BCO10POS0000044;BCO10MER0000044;5732;39005285577;02;1002;-16.5731;35.5313;01;08-03-2025
BCO10POS0000045;BCO10MER0000045;5812;20328970151;01;0215;-14.1539;37.6271;01;17-02-2025
BCO10POS0000046;BCO10MER0000046;5812;44940285709;02;0811;-14.0373;34.3463;01;04-03-2025
BCO10POS0000047;BCO10MER0000047;9399;64253873441;01;0317;-17.9002;37.4748;01;22-04-2025
BCO10POS0000048;BCO10MER0000048;5812;35910215035;01;0702;-10.5851;39.7901;01;06-02-2025
BCO10POS0000049;BCO10MER0000049;4814;20488012068;01;0512;-12.1556;39.3610;01;31-05-2025
BCO10POS0000050;BCO10MER0000050;5812;85097606602;01;0206;-16.2593;32.8787;01;04-04-2025
BCO10POS0000051;BCO10MER0000051;5912;77549218240;01;0708;-13.6796;33.1311;01;29-10-2025
BCO10POS0000052;BCO10MER0000052;5912;61003237921;02;0301;-25.0155;36.4222;01;21-10-2025
BCO10POS0000053;BCO10MER0000053;4814;79931759597;01;1004;-15.7515;34.3372;01;28-05-2025
BCO10POS0000054;BCO10MER0000054;9399;84062759922;02;0309;-16.0679;30.0819;01;04-10-2025
BCO10POS0000055;BCO10MER0000055;5541;25861849671;01;0317;-20.6181;31.0104;01;07-11-2025
BCO10POS0000056;BCO10MER0000056;5411;77238851530;01;0209;-19.9339;39.6425;01;11-03-2025
BCO10POS0000057;BCO10MER0000057;5812;28844643005;01;0911;-17.9581;32.6683;01;22-08-2025
BCO10POS0000058;BCO10MER0000058;7011;22029232470;01;0707;-16.3446;37.3228;01;19-01-2025
BCO10POS0000059;BCO10MER0000059;5691;89468510186;01;0704;-25.5316;37.0283;01;28-03-2025
BCO10POS0000060;BCO10MER0000060;5812;71817761905;01;0302;-24.5880;31.9895;01;24-10-2025
BCO10POS0000061;BCO10MER0000061;5812;17472608631;01;0105;-14.7119;34.8678;01;27-12-2025
BCO10POS0000062;BCO10MER0000062;4111;62462050106;01;0317;-21.4629;32.4798;01;16-12-2025
BCO10POS0000063;BCO10MER0000063;5411;25160398154;01;0305;-23.1010;39.1416;01;18-11-2025
BCO10POS0000064;BCO10MER0000064;4111;12261852027;01;0203;-15.7394;36.8025;01;01-02-2025
BCO10POS0000065;BCO10MER0000065;5912;54060646495;01;0603;-19.1891;32.0660;01;28-01-2025
BCO10POS0000066;BCO10MER0000066;5411;63570748423;01;0503;-12.9431;36.3776;01;11-06-2025
BCO10POS0000067;BCO10MER0000067;4814;77068270721;01;0603;-12.6745;33.3577;01;25-05-2025
BCO10POS0000068;BCO10MER0000068;5812;71262432290;02;0414;-22.7690;31.8910;01;21-07-2025
BCO10POS0000069;BCO10MER0000069;5411;25782992795;01;0903;-20.0561;36.6902;01;21-08-2025
BCO10POS0000070;BCO10MER0000070;5812;36956922513;01;0323;-13.1983;39.1130;01;27-03-2025
BCO10POS0000071;BCO10MER0000071;5812;39623474504;01;0907;-16.0661;35.2576;01;20-12-2025
BCO10POS0000072;BCO10MER0000072;5411;40389397419;01;0215;-15.0285;30.9772;01;23-08-2025
BCO10POS0000073;BCO10MER0000073;5411;00536264689;01;0311;-22.6137;37.9497;01;22-02-2025
BCO10POS0000074;BCO10MER0000074;9399;42398916059;01;1002;-15.8954;32.5186;01;12-03-2025
BCO10POS0000075;BCO10MER0000075;5411;20803083362;01;0609;-18.3382;35.3537;01;10-11-2025
BCO10POS0000076;BCO10MER0000076;5411;66857190453;01;0707;-22.7312;34.3437;01;10-12-2025
BCO10POS0000077;BCO10MER0000077;5812;68193188992;01;0709;-25.7865;33.5909;01;16-08-2025
BCO10POS0000078;BCO10MER0000078;4814;24962057972;01;1004;-10.1636;34.0872;01;04-06-2025
BCO10POS0000079;BCO10MER0000079;5411;57143862717;01;0702;-25.1755;31.5910;01;07-10-2025
BCO10POS0000080;BCO10MER0000080;5912;06443718804;01;0510;-10.3872;37.0645;01;17-07-2025
