ID do Ponto;ID do Merchant;Merchant Category Code (MCC);NUIB do Merchant;Tipo de POS;Código do Distrito;Latitude;Longitude;Estado do POS;Data de última actualização do Estado
BCO02POS0000059;BCO02MER0000059;4111;00741153951;01;0311;-10.8054;30.2690;01;22-05-2025
BCO02POS0000060;BCO02MER0000060;4814;54963707289;01;0103;-23.4531;33.4126;01;23-02-2025
BCO02POS0000061;BCO02MER0000061;5411;85354614127;01;0314;-14.5245;34.7964;01;27-07-2025
BCO02POS0000062;BCO02MER0000062;5411;42966962348;01;0503;-15.3601;30.7870;01;09-04-2025
BCO02POS0000063;BCO02MER0000063;4814;30086146356;01;0319;-23.1398;38.8858;01;12-08-2025
BCO02POS0000064;BCO02MER0000064;5812;37744601771;01;0315;-14.4705;36.9094;01;08-07-2025
BCO02POS0000065;BCO02MER0000065;5812;37439652903;01;0317;-25.9651;38.4940;01;02-02-2025
BCO02POS0000066;BCO02MER0000066;5411;56182123014;02;0314;-21.7773;39.6063;01;27-10-2025
BCO02POS0000067;BCO02MER0000067;4111;88612247390;01;0607;-14.4268;30.4191;01;03-05-2025
BCO02POS0000068;BCO02MER0000068;4111;20779304246;01;0308;-18.5551;31.2040;01;03-02-2025
BCO02POS0000069;BCO02MER0000069;5812;84330573232;01;0321;-23.1748;33.7537;01;30-12-2025
BCO02POS0000070;BCO02MER0000070;4111;73941523364;01;1007;-14.4002;39.7013;03;14-08-2025
BCO02POS0000071;BCO02MER0000071;5732;27256006327;02;0421;-17.8731;30.1966;01;21-06-2025
BCO02POS0000072;BCO02MER0000072;5541;30540948222;01;0811;-12.3125;36.9648;01;26-06-2025
BCO02POS0000073;BCO02MER0000073;5541;66537369196;01;0607;-22.0047;36.0333;01;12-03-2025
BCO02POS0000074;BCO02MER0000074;5411;44870206064;01;0309;-25.3616;34.9277;03;11-04-2025
BCO02POS0000075;BCO02MER0000075;5812;36566310689;02;0320;-13.8300;35.5451;01;29-04-2025
BCO02POS0000076;BCO02MER0000076;5812;50722682323;01;0913;-11.9934;39.9622;01;27-11-2025
BCO02POS0000077;BCO02MER0000077;5411;84789405696;01;0101;-20.3475;33.7864;02;02-04-2025
BCO02POS0000078;BCO02MER0000078;9399;10807058009;01;0407;-18.4520;34.2458;01;25-01-2025
BCO02POS0000079;BCO02MER0000079;4814;91322350235;02;0311;-10.7178;36.8170;01;13-10-2025
BCO02POS0000080;BCO02MER0000080;7011;97764788005;01;1003;-18.1736;39.6504;01;05-09-2025
BCO02POS0000081;BCO02MER0000081;5541;00356837101;01;0907;-23.8781;36.0628;01;22-04-2025
BCO02POS0000082;BCO02MER0000082;5411;56305724693;01;0205;-14.2586;35.0400;01;30-01-2025
BCO02POS0000083;BCO02MER0000083;5411;15069241781;01;0320;-22.9395;38.6300;01;14-03-2025
BCO02POS0000084;BCO02MER0000084;5812;84624654550;01;0211;-12.8177;30.4396;01;02-12-2025
BCO02POS0000085;BCO02MER0000085;5691;98297083380;01;0407;-15.1585;37.7092;01;04-06-2025
BCO02POS0000086;BCO02MER0000086;5541;62580559564;01;0603;-23.3268;39.3578;01;26-08-2025
BCO02POS0000087;BCO02MER0000087;5812;58541822599;01;0313;-25.5318;37.2686;01;01-01-2025
BCO02POS0000088;BCO02MER0000088;5691;91322350235;01;0311;-19.0826;30.0562;01;17-09-2025
BCO02POS0000089;BCO02MER0000089;5411;63561705359;01;1006;-13.3854;32.0156;01;10-06-2025
BCO02POS0000090;BCO02MER0000090;5992;97764788005;01;1003;-22.7939;33.4456;01;01-05-2025
BCO02POS0000091;BCO02MER0000091;5691;80984660170;01;1004;-21.8779;37.3576;01;08-01-2025
BCO02POS0000092;BCO02MER0000092;5812;49780991548;01;0206;-14.1953;39.9443;01;25-08-2025
BCO02POS0000093;BCO02MER0000093;5411;69123790475;01;0612;-21.0625;35.2201;01;14-05-2025
BCO02POS0000094;BCO02MER0000094;4814;11494126057;01;0210;-23.5054;33.0176;01;10-05-2025
BCO02POS0000095;BCO02MER0000095;5691;12443373910;01;0510;-22.6122;37.2964;01;27-03-2025
BCO02POS0000096;BCO02MER0000096;5411;10724074694;01;0802;-20.5313;36.1391;01;04-02-2025
BCO02POS0000097;BCO02MER0000097;4814;47255538906;01;1002;-10.8743;33.1964;01;25-03-2025
BCO02POS0000098;BCO02MER0000098;5691;11042499820;01;0317;-22.6890;34.3230;01;26-07-2025
BCO02POS0000099;BCO02MER0000099;5411;59982950232;02;0101;-18.0769;30.6669;01;15-09-2025
BCO02POS0000100;BCO02MER0000100;4814;80583948281;01;0417;-18.4747;30.6630;01;22-11-2025
BCO02POS0000101;BCO02MER0000101;5732;23036423692;01;0303;-24.1775;37.5437;01;30-11-2025
BCO02POS0000102;BCO02MER0000102;9399;60158532685;01;0605;-21.6666;38.7230;01;08-09-2025
BCO02POS0000103;BCO02MER0000103;4111;90598664056;02;0213;-15.6939;30.6174;01;19-11-2025
BCO02POS0000104;BCO02MER0000104;5541;41380814334;01;0604;-24.1693;36.7337;01;07-07-2025
BCO02POS0000105;BCO02MER0000105;5812;75436372063;01;0210;-13.2801;34.6197;01;19-01-2025
BCO02POS0000106;BCO02MER0000106;4814;13074306467;01;0102;-11.7259;37.9771;01;24-05-2025
BCO02POS0000107;BCO02MER0000107;5541;33770306255;01;0304;-21.5782;33.5100;01;02-03-2025
BCO02POS0000108;BCO02MER0000108;9399;95683557815;01;0705;-16.4187;38.8282;01;30-12-2025
BCO02POS0000109;BCO02MER0000109;4814;06301378789;01;0422;-23.0815;33.5518;01;15-05-2025
BCO02POS0000110;BCO02MER0000110;7011;83616536357;02;0511;-13.7238;30.8125;04;01-12-2025
BCO02POS0000111;BCO02MER0000111;9399;41064700483;01;0111;-17.6520;38.0359;01;25-11-2025
BCO02POS0000112;BCO02MER0000112;5812;41341305808;01;0310;-12.8915;32.8623;01;20-09-2025
BCO02POS0000113;BCO02MER0000113;5411;28231866792;01;0911;-18.9023;35.4867;01;12-03-2025
BCO02POS0000114;BCO02MER0000114;5812;05383257198;01;0505;-23.2253;37.0889;01;02-07-2025
BCO02POS0000115;BCO02MER0000115;4111;66834202661;01;0318;-22.7635;38.9867;01;30-08-2025
BCO02POS0000116;BCO02MER0000116;5411;65467752733;01;0410;-22.3546;37.9663;01;10-05-2025
BCO02POS0000117;BCO02MER0000117;9399;48643529240;01;0712;-21.8871;39.3106;01;16-10-2025
BCO02POS0000118;BCO02MER0000118;4814;25741952464;01;0307;-12.4884;35.0030;01;02-07-2025
BCO02POS0000119;BCO02MER0000119;5912;24001052147;02;0509;-15.4964;31.2180;01;26-03-2025
BCO02POS0000120;BCO02MER0000120;5541;56058505733;02;0702;-14.1191;36.9473;01;01-04-2025
BCO02POS0000121;BCO02MER0000121;4111;97703385524;01;0406;-14.9844;37.5748;01;16-10-2025
BCO02POS0000122;BCO02MER0000122;5411;16955411587;01;0210;-12.0561;31.6929;01;17-09-2025
BCO02POS0000123;BCO02MER0000123;5992;49359751990;01;1004;-19.2760;38.3214;01;13-08-2025
BCO02POS0000124;BCO02MER0000124;5541;05302542603;01;0907;-19.2949;36.6094;01;03-10-2025
BCO02POS0000125;BCO02MER0000125;5691;30805954819;02;0323;-15.2005;35.4967;01;31-01-2025
BCO02POS0000126;BCO02MER0000126;5691;16955411587;01;0210;-25.4707;34.1946;01;09-09-2025
BCO02POS0000127;BCO02MER0000127;5411;07530505358;01;0805;-25.9943;36.0649;01;06-09-2025
BCO02POS0000128;BCO02MER0000128;5541;09474246154;01;0317;-21.5351;35.4013;01;03-10-2025
BCO02POS0000129;BCO02MER0000129;5411;54900734883;02;1003;-12.2748;34.2300;01;22-04-2025
BCO02POS0000130;BCO02MER0000130;4111;87140159838;01;0111;-21.2273;36.1060;01;16-08-2025
BCO02POS0000131;BCO02MER0000131;5411;37984242922;02;1003;-17.9639;30.1028;01;25-07-2025
BCO02POS0000132;BCO02MER0000132;5411;98941443636;01;0321;-25.2261;37.8625;01;10-03-2025
BCO02POS0000133;BCO02MER0000133;5992;95371423752;02;1006;-21.6024;30.4297;04;08-10-2025
BCO02POS0000134;BCO02MER0000134;5411;69203679031;01;0412;-25.0394;31.5748;01;11-08-2025
BCO02POS0000135;BCO02MER0000135;5992;22394463179;01;1003;-17.3122;32.0062;01;07-04-2025
BCO02POS0000136;BCO02MER0000136;5411;70373041045;02;0704;-19.7169;38.2752;01;01-11-2025
BCO02POS0000137;BCO02MER0000137;5691;07801663432;01;0311;-15.2112;32.4485;01;15-03-2025
BCO02POS0000138;BCO02MER0000138;5812;62920645320;01;0703;-20.7450;30.8538;01;24-08-2025
BCO02POS0000139;BCO02MER0000139;9399;75222283921;01;0807;-20.5431;39.9515;01;10-05-2025
BCO02POS0000140;BCO02MER0000140;4814;18399037325;01;0318;-11.5558;31.8246;01;27-06-2025
BCO02POS0000141;BCO02MER0000141;5411;69709358573;01;0311;-18.7794;38.4377;01;08-03-2025
BCO02POS0000142;BCO02MER0000142;7011;77196555487;02;0303;-13.0851;34.2057;03;30-03-2025
BCO02POS0000143;BCO02MER0000143;5691;30553420612;01;0706;-15.0588;34.9882;01;23-10-2025
BCO02POS0000144;BCO02MER0000144;5541;48220503095;01;0301;-22.0840;33.3856;01;18-11-2025
BCO02POS0000145;BCO02MER0000145;4111;87632540802;01;0814;-21.8359;37.3545;01;13-02-2025
BCO02POS0000146;BCO02MER0000146;4111;61081947706;01;0802;-20.2365;38.7201;01;14-08-2025
BCO02POS0000147;BCO02MER0000147;5912;70299125149;01;0701;-23.9205;37.3754;01;02-03-2025
BCO02POS0000148;BCO02MER0000148;4814;85154706986;01;0311;-20.2648;34.7260;01;24-12-2025
BCO02POS0000149;BCO02MER0000149;5541;99180942071;02;0102;-23.3823;31.5764;01;09-04-2025
BCO02POS0000150;BCO02MER0000150;5912;66537369196;01;0607;-21.3439;34.4920;01;10-11-2025
BCO02POS0000151;BCO02MER0000151;5912;76543412710;01;0508;-22.7503;32.8462;01;09-02-2025
BCO02POS0000152;BCO02MER0000152;5812;43052913988;01;0405;-11.9975;30.7201;01;28-06-2025
BCO02POS0000153;BCO02MER0000153;5812;07453108121;01;0506;-21.2990;37.9474;01;10-02-2025
BCO02POS0000154;BCO02MER0000154;9399;25241410689;01;0206;-17.2425;39.1199;01;06-05-2025
BCO02POS0000155;BCO02MER0000155;5812;85006257088;01;0708;-25.4907;37.0025;01;21-07-2025
BCO02POS0000156;BCO02MER0000156;5912;75667940103;01;0913;-17.4613;34.6226;01;24-07-2025
BCO02POS0000157;BCO02MER0000157;9399;75497860260;01;1004;-12.8278;34.7793;02;21-07-2025
BCO02POS0000158;BCO02MER0000158;5812;99948116144;01;0708;-24.9569;39.4274;01;17-05-2025
BCO02POS0000159;BCO02MER0000159;9399;84330573232;01;0321;-25.2774;31.1236;01;19-11-2025
BCO02POS0000160;BCO02MER0000160;5691;67293158372;01;1003;-13.7293;33.4319;03;25-01-2025
BCO02POS0000161;BCO02MER0000161;5812;50055119196;02;0704;-24.1639;34.3555;01;09-04-2025
BCO02POS0000162;BCO02MER0000162;5912;77196555487;01;0303;-11.0738;31.2739;01;01-05-2025
BCO02POS0000163;BCO02MER0000163;5541;94809055983;01;0512;-12.7533;37.4195;01;30-01-2025
BCO02POS0000164;BCO02MER0000164;5541;54436344937;01;0303;-13.6478;31.5830;01;09-09-2025
BCO02POS0000165;BCO02MER0000165;5541;30540948222;01;0811;-25.2687;36.1568;01;26-12-2025
BCO02POS0000166;BCO02MER0000166;5411;14942254351;02;0317;-21.7572;31.7956;01;20-03-2025
BCO02POS0000167;BCO02MER0000167;9399;27469355255;02;0902;-11.4283;37.1099;01;21-08-2025
BCO02POS0000168;BCO02MER0000168;4814;26526960005;02;0107;-12.7249;32.3915;01;25-09-2025
BCO02POS0000169;BCO02MER0000169;5411;26501137239;01;0207;-19.3178;34.5509;01;06-12-2025
BCO02POS0000170;BCO02MER0000170;4814;77242872104;01;0211;-11.4763;32.0167;01;30-03-2025
BCO02POS0000171;BCO02MER0000171;5732;85479118085;01;0701;-10.2951;36.4205;01;18-08-2025
BCO02POS0000172;BCO02MER0000172;7011;44625716005;01;0417;-13.5101;30.4342;01;21-01-2025
BCO02POS0000173;BCO02MER0000173;9399;09090712572;01;1002;-25.3203;32.2520;01;28-05-2025
BCO02POS0000174;BCO02MER0000174;4111;58308675577;01;1001;-12.9643;30.3151;01;07-11-2025
BCO02POS0000175;BCO02MER0000175;4111;35122997676;02;1008;-23.5647;36.8243;01;29-01-2025
BCO02POS0000176;BCO02MER0000176;5541;96690523711;01;0508;-14.5159;32.5441;03;24-04-2025
BCO02POS0000177;BCO02MER0000177;9399;57788919774;02;0116;-21.9384;34.4274;01;07-11-2025
BCO02POS0000178;BCO02MER0000178;5732;85179464586;01;0317;-24.5993;35.4737;01;10-09-2025
BCO02POS0000179;BCO02MER0000179;4111;84370088423;02;0322;-16.8758;33.7189;03;02-01-2025
BCO02POS0000180;BCO02MER0000180;7011;60203944825;01;0508;-10.6659;34.7003;01;26-10-2025
BCO02POS0000181;BCO02MER0000181;5732;43961871870;01;0904;-18.0893;34.9187;01;19-04-2025
BCO02POS0000182;BCO02MER0000182;4111;45595231860;01;0709;-19.2656;32.9629;04;10-01-2025
BCO02POS0000183;BCO02MER0000183;5812;50244814994;02;0213;-10.5859;39.7284;01;08-08-2025
BCO02POS0000184;BCO02MER0000184;9399;30458590737;01;0306;-18.6461;36.0568;02;31-12-2025
BCO02POS0000185;BCO02MER0000185;5812;16331136929;01;0401;-10.0713;36.3233;02;13-11-2025
BCO02POS0000186;BCO02MER0000186;5812;55370947449;01;0808;-18.5298;35.2491;01;30-07-2025
BCO02POS0000187;BCO02MER0000187;5411;15831308864;02;0204;-13.0755;32.3621;01;13-11-2025
BCO02POS0000188;BCO02MER0000188;5411;62269205754;01;0302;-24.3806;30.6665;01;04-04-2025
BCO02POS0000189;BCO02MER0000189;5992;72531096289;02;0112;-20.3980;31.5158;01;03-06-2025
BCO02POS0000190;BCO02MER0000190;5732;43247140615;01;0701;-23.6873;34.6552;01;03-09-2025
BCO02POS0000191;BCO02MER0000191;5541;66439960510;01;0906;-11.3033;36.0042;01;09-01-2025
BCO02POS0000192;BCO02MER0000192;7011;76317183803;01;0710;-17.2176;33.6227;01;13-10-2025
BCO02POS0000193;BCO02MER0000193;9399;20849217973;01;1004;-19.8769;39.0811;01;15-10-2025
BCO02POS0000194;BCO02MER0000194;5691;39323672909;01;0702;-21.7549;39.4827;01;06-06-2025
BCO02POS0000195;BCO02MER0000195;5812;77367630987;01;0111;-17.5013;37.8047;01;07-11-2025
BCO02POS0000196;BCO02MER0000196;5541;82985532095;01;1008;-10.1719;38.4554;01;02-06-2025
BCO02POS0000197;BCO02MER0000197;9399;41351372427;01;0311;-11.6165;36.4494;01;11-07-2025
BCO02POS0000198;BCO02MER0000198;5691;31136561306;01;0907;-14.1420;32.1146;01;24-11-2025
BCO02POS0000199;BCO02MER0000199;5912;69202982994;01;0413;-11.9286;31.6008;01;07-03-2025
BCO02POS0000200;BCO02MER0000200;7011;73572594535;01;0712;-21.5654;32.9510;01;28-11-2025
BCO02POS0000201;BCO02MER0000201;5992;16670473431;01;0604;-19.0643;37.6949;01;07-10-2025
BCO02POS0000202;BCO02MER0000202;5411;45065720051;02;0906;-19.3645;32.6039;01;26-02-2025
BCO02POS0000203;BCO02MER0000203;9399;66231982962;01;1003;-11.2050;34.3653;01;12-12-2025
BCO02POS0000204;BCO02MER0000204;5411;97703385524;01;0406;-24.0858;39.7492;01;13-09-2025
BCO02POS0000205;BCO02MER0000205;5812;02808923499;01;0608;-14.8573;36.3418;01;13-01-2025
BCO02POS0000206;BCO02MER0000206;5812;89448924593;02;0308;-23.6732;31.1539;01;24-10-2025
BCO02POS0000207;BCO02MER0000207;4111;97153137994;01;0422;-12.6155;38.7859;01;02-08-2025
BCO02POS0000208;BCO02MER0000208;5812;25741952464;02;0307;-18.4211;32.8163;01;05-10-2025
BCO02POS0000209;BCO02MER0000209;9399;65466500613;01;0321;-12.8093;35.1954;01;30-08-2025
BCO02POS0000210;BCO02MER0000210;5411;39257477044;01;1008;-23.1698;32.0448;01;13-02-2025
BCO02POS0000211;BCO02MER0000211;4814;56166368600;01;1008;-16.0125;30.0156;01;17-09-2025
BCO02POS0000212;BCO02MER0000212;5411;29654744465;01;0419;-14.1337;34.6079;01;21-01-2025
BCO02POS0000213;BCO02MER0000213;5411;06684132122;02;0708;-12.5437;36.3245;01;11-05-2025
BCO02POS0000214;BCO02MER0000214;5541;52369511011;01;0503;-23.3710;32.3751;01;24-06-2025
BCO02POS0000215;BCO02MER0000215;5411;10394068831;01;0209;-14.4165;33.1072;01;12-12-2025
BCO02POS0000216;BCO02MER0000216;4814;38193250488;01;0306;-10.2808;36.6518;01;31-07-2025
BCO02POS0000217;BCO02MER0000217;4111;24733886287;01;0708;-23.4096;35.2713;01;09-04-2025
BCO02POS0000218;BCO02MER0000218;5691;02995858834;01;0308;-20.0303;33.1412;01;24-02-2025
BCO02POS0000219;BCO02MER0000219;5411;36168972569;01;1003;-12.0815;37.8675;01;30-10-2025
BCO02POS0000220;BCO02MER0000220;9399;93642529378;01;0601;-12.2305;36.8352;01;09-12-2025
BCO02POS0000221;BCO02MER0000221;4814;67093989429;01;0502;-17.6918;39.0004;01;12-01-2025
BCO02POS0000222;BCO02MER0000222;5732;48774808898;01;1001;-22.2505;38.0380;01;20-10-2025
BCO02POS0000223;BCO02MER0000223;9399;85764035640;01;0303;-24.5628;30.9125;03;05-08-2025
BCO02POS0000224;BCO02MER0000224;4111;18236434593;01;0406;-12.8353;36.9434;01;10-02-2025
BCO02POS0000225;BCO02MER0000225;5411;92094474391;02;0309;-25.5732;38.5412;01;21-06-2025
BCO02POS0000226;BCO02MER0000226;4814;98940705696;01;0321;-20.0940;31.8956;01;21-03-2025
BCO02POS0000227;BCO02MER0000227;4814;11175222724;01;0211;-12.0055;34.7072;01;26-08-2025
BCO02POS0000228;BCO02MER0000228;5691;97000823776;01;0307;-22.8820;36.4283;01;01-12-2025
BCO02POS0000229;BCO02MER0000229;5812;30827125013;01;0701;-13.9604;32.1605;01;03-04-2025
BCO02POS0000230;BCO02MER0000230;5411;45707362223;02;0903;-12.9390;32.7357;01;13-07-2025
BCO02POS0000231;BCO02MER0000231;5691;12234176207;01;0301;-17.9954;32.1384;01;16-09-2025
BCO02POS0000232;BCO02MER0000232;5691;93656334207;01;0316;-12.3379;36.4908;01;15-08-2025
BCO02POS0000233;BCO02MER0000233;9399;85162739718;01;0420;-16.6789;38.9524;01;10-01-2025
BCO02POS0000234;BCO02MER0000234;5411;56651117523;01;0411;-21.6856;32.3788;01;06-09-2025
BCO02POS0000235;BCO02MER0000235;7011;69520151316;01;0705;-11.7989;31.9815;01;19-11-2025
BCO02POS0000236;BCO02MER0000236;5691;47710379000;01;0321;-22.2007;30.2676;01;02-04-2025
BCO02POS0000237;BCO02MER0000237;5411;78805140946;01;1004;-13.2500;33.8297;01;27-07-2025
BCO02POS0000238;BCO02MER0000238;5411;55321110408;01;1002;-24.2925;35.1649;01;02-05-2025
BCO02POS0000239;BCO02MER0000239;9399;69350331536;01;0903;-15.5272;30.3173;01;22-11-2025
BCO02POS0000240;BCO02MER0000240;4111;70258165165;01;0311;-14.7875;31.8946;01;24-07-2025
BCO02POS0000241;BCO02MER0000241;5411;62269205754;01;0302;-20.0355;36.1128;01;28-02-2025
BCO02POS0000242;BCO02MER0000242;5411;97499413814;01;0211;-12.7037;32.8149;01;03-10-2025
BCO02POS0000243;BCO02MER0000243;4111;71717695464;02;0603;-18.3556;35.2512;01;24-06-2025
BCO02POS0000244;BCO02MER0000244;5411;97703385524;01;0406;-16.0106;33.2471;01;12-07-2025
BCO02POS0000245;BCO02MER0000245;5541;77895903194;01;1003;-14.5335;33.0183;01;25-10-2025
BCO02POS0000246;BCO02MER0000246;5992;74738673374;01;0509;-19.2581;30.5848;01;16-11-2025
BCO02POS0000247;BCO02MER0000247;5812;61696249289;02;0420;-14.0756;35.7129;01;22-03-2025
BCO02POS0000248;BCO02MER0000248;5541;32772684393;01;0414;-25.1353;31.0111;01;15-09-2025
BCO02POS0000249;BCO02MER0000249;9399;15684765711;02;1005;-14.5611;37.2817;01;26-07-2025
BCO02POS0000250;BCO02MER0000250;5812;36621593456;01;1004;-23.3475;31.2533;01;23-05-2025
BCO02POS0000251;BCO02MER0000251;4814;58299609591;01;0603;-10.0081;34.2060;01;21-04-2025
BCO02POS0000252;BCO02MER0000252;5812;97443420798;01;0311;-20.7574;31.8189;01;05-02-2025
BCO02POS0000253;BCO02MER0000253;5912;75667940103;01;0913;-12.6767;37.6783;01;01-10-2025
BCO02POS0000254;BCO02MER0000254;7011;60386429898;02;0514;-13.9197;39.1846;01;15-05-2025
BCO02POS0000255;BCO02MER0000255;5411;18171823761;01;0703;-12.6402;31.5455;01;12-09-2025
BCO02POS0000256;BCO02MER0000256;5541;20962583020;02;1004;-15.9563;33.4159;01;03-09-2025
BCO02POS0000257;BCO02MER0000257;4111;27680666022;02;0405;-18.0753;31.9155;01;15-04-2025
BCO02POS0000258;BCO02MER0000258;5411;05381431205;01;0515;-25.8416;31.1908;01;08-12-2025
BCO02POS0000259;BCO02MER0000259;5732;09474246154;01;0317;-25.9871;38.2770;01;20-12-2025
BCO02POS0000260;BCO02MER0000260;5411;84468469539;02;0217;-24.0479;36.2897;01;12-09-2025
